Id,zip,Geography,Estimate; Total,Margin of Error; Total,sameDay,oneHour,twoHour
8600000US08720,08720,ZCTA5 08720,1031,333,false,false,false
8600000US08721,08721,ZCTA5 08721,20789,508,false,false,false
8600000US08722,08722,ZCTA5 08722,11105,52,false,false,false
8600000US08723,08723,ZCTA5 08723,31769,683,false,false,false
8600000US08724,08724,ZCTA5 08724,42866,706,false,false,false
8600000US08730,08730,ZCTA5 08730,4782,20,false,false,false
8600000US08731,08731,ZCTA5 08731,19868,542,false,false,false
8600000US08732,08732,ZCTA5 08732,1553,146,false,false,false
8600000US08733,08733,ZCTA5 08733,2787,62,false,false,false
8600000US08734,08734,ZCTA5 08734,7907,538,false,false,false
8600000US08735,08735,ZCTA5 08735,3283,305,false,false,false
8600000US08736,08736,ZCTA5 08736,12372,384,false,false,false
8600000US08738,08738,ZCTA5 08738,964,138,false,false,false
8600000US08740,08740,ZCTA5 08740,1961,173,false,false,false
8600000US08741,08741,ZCTA5 08741,2591,231,false,false,false
8600000US08742,08742,ZCTA5 08742,24377,138,false,false,false
8600000US08750,08750,ZCTA5 08750,3596,337,false,false,false
8600000US08751,08751,ZCTA5 08751,4248,296,false,false,false
8600000US08752,08752,ZCTA5 08752,1897,314,false,false,false
8600000US08753,08753,ZCTA5 08753,63891,659,false,false,false
8600000US08755,08755,ZCTA5 08755,25737,632,false,false,false
8600000US08757,08757,ZCTA5 08757,33041,890,false,false,false
8600000US08758,08758,ZCTA5 08758,7512,299,false,false,false
8600000US08759,08759,ZCTA5 08759,33033,734,false,false,false
8600000US08801,08801,ZCTA5 08801,8662,507,false,false,false
8600000US08802,08802,ZCTA5 08802,3603,487,false,false,false
8600000US08804,08804,ZCTA5 08804,2679,418,false,false,false
8600000US08805,08805,ZCTA5 08805,12340,389,false,false,false
8600000US08807,08807,ZCTA5 08807,38241,580,false,false,false
8600000US08808,08808,ZCTA5 08808,52,39,false,false,false
8600000US08809,08809,ZCTA5 08809,6471,501,false,false,false
8600000US08810,08810,ZCTA5 08810,9163,613,false,false,false
8600000US08812,08812,ZCTA5 08812,14330,186,false,false,false
8600000US08816,08816,ZCTA5 08816,46550,426,false,false,false
8600000US08817,08817,ZCTA5 08817,44646,985,false,false,false
8600000US08820,08820,ZCTA5 08820,39878,1015,false,false,false
8600000US08821,08821,ZCTA5 08821,289,192,false,false,false
8600000US08822,08822,ZCTA5 08822,30430,646,false,false,false
8600000US08823,08823,ZCTA5 08823,9096,668,false,false,false
8600000US08824,08824,ZCTA5 08824,12175,831,false,false,false
8600000US08825,08825,ZCTA5 08825,4528,373,false,false,false
8600000US08826,08826,ZCTA5 08826,5771,596,false,false,false
8600000US08827,08827,ZCTA5 08827,4185,343,false,false,false
8600000US08828,08828,ZCTA5 08828,2360,156,false,false,false
8600000US08829,08829,ZCTA5 08829,3694,56,false,false,false
8600000US08830,08830,ZCTA5 08830,18559,814,false,false,false
8600000US08831,08831,ZCTA5 08831,46818,330,false,false,false
8600000US08832,08832,ZCTA5 08832,2580,490,false,false,false
8600000US08833,08833,ZCTA5 08833,9039,668,false,false,false
8600000US08835,08835,ZCTA5 08835,10400,21,false,false,false
8600000US08836,08836,ZCTA5 08836,3767,432,false,false,false
8600000US08837,08837,ZCTA5 08837,16030,800,false,false,false
8600000US08840,08840,ZCTA5 08840,16535,214,false,false,false
8600000US08844,08844,ZCTA5 08844,38907,211,false,false,false
8600000US08846,08846,ZCTA5 08846,13703,24,false,false,false
8600000US08848,08848,ZCTA5 08848,8371,445,false,false,false
8600000US08850,08850,ZCTA5 08850,8274,201,false,false,false
8600000US08852,08852,ZCTA5 08852,17233,1008,false,false,false
8600000US08853,08853,ZCTA5 08853,5542,442,false,false,false
8600000US08854,08854,ZCTA5 08854,56874,86,false,false,false
8600000US08857,08857,ZCTA5 08857,40271,878,false,false,false
8600000US08858,08858,ZCTA5 08858,170,163,false,false,false
8600000US08859,08859,ZCTA5 08859,21594,737,false,false,false
8600000US08861,08861,ZCTA5 08861,53415,368,false,false,false
8600000US08863,08863,ZCTA5 08863,12342,690,false,false,false
8600000US08865,08865,ZCTA5 08865,29824,420,false,false,false
8600000US08867,08867,ZCTA5 08867,5436,493,false,false,false
8600000US08869,08869,ZCTA5 08869,7058,27,false,false,false
8600000US08872,08872,ZCTA5 08872,20041,612,false,false,false
8600000US08873,08873,ZCTA5 08873,51048,662,false,false,false
8600000US08876,08876,ZCTA5 08876,22268,448,false,false,false
8600000US08879,08879,ZCTA5 08879,22974,821,false,false,false
8600000US08880,08880,ZCTA5 08880,4584,20,false,false,false
8600000US08882,08882,ZCTA5 08882,16079,28,false,false,false
8600000US08884,08884,ZCTA5 08884,8309,23,false,false,false
8600000US08886,08886,ZCTA5 08886,7071,431,false,false,false
8600000US08887,08887,ZCTA5 08887,1079,197,false,false,false
8600000US08889,08889,ZCTA5 08889,9934,439,false,false,false
8600000US08890,08890,ZCTA5 08890,0,12,false,false,false
8600000US08901,08901,ZCTA5 08901,55476,64,false,false,false
8600000US08902,08902,ZCTA5 08902,41774,213,false,false,false
8600000US08904,08904,ZCTA5 08904,14136,26,false,false,false
8600000US10001,10001,ZCTA5 10001,21966,1552,true,true,true
8600000US10002,10002,ZCTA5 10002,82191,2595,true,true,true
8600000US10003,10003,ZCTA5 10003,57310,1844,true,true,true
8600000US10004,10004,ZCTA5 10004,2807,450,true,true,true
8600000US10005,10005,ZCTA5 10005,6822,783,true,true,true
8600000US10006,10006,ZCTA5 10006,2507,381,true,true,true
8600000US10007,10007,ZCTA5 10007,6525,640,true,true,true
8600000US10009,10009,ZCTA5 10009,62810,1747,true,true,true
8600000US10010,10010,ZCTA5 10010,30670,1338,true,true,true
8600000US10011,10011,ZCTA5 10011,52167,2133,true,true,true
8600000US10012,10012,ZCTA5 10012,26145,1455,true,true,true
8600000US10013,10013,ZCTA5 10013,26065,1397,true,true,true
8600000US10014,10014,ZCTA5 10014,30597,1294,true,true,true
8600000US10016,10016,ZCTA5 10016,51196,1802,true,true,true
8600000US10017,10017,ZCTA5 10017,16129,1078,true,true,true
8600000US10018,10018,ZCTA5 10018,7021,560,true,true,true
8600000US10019,10019,ZCTA5 10019,38394,1625,true,true,true
8600000US10020,10020,ZCTA5 10020,0,12,true,true,true
8600000US10021,10021,ZCTA5 10021,40862,2143,true,true,true
8600000US10022,10022,ZCTA5 10022,29618,1420,true,true,true
8600000US10023,10023,ZCTA5 10023,61315,2096,true,true,true
8600000US10024,10024,ZCTA5 10024,59164,1996,true,true,true
8600000US10025,10025,ZCTA5 10025,97390,2691,true,true,true
8600000US10026,10026,ZCTA5 10026,37871,1817,true,true,true
8600000US10027,10027,ZCTA5 10027,62617,2149,true,false,true
8600000US10028,10028,ZCTA5 10028,44295,1945,true,true,true
8600000US10029,10029,ZCTA5 10029,77454,2469,true,true,true
8600000US10030,10030,ZCTA5 10030,28472,1524,true,false,true
8600000US10031,10031,ZCTA5 10031,59092,2520,true,false,true
8600000US10032,10032,ZCTA5 10032,59374,2177,true,false,true
8600000US10033,10033,ZCTA5 10033,58710,2105,true,false,true
8600000US10034,10034,ZCTA5 10034,41510,1744,true,false,true
8600000US10035,10035,ZCTA5 10035,33488,1457,true,true,true
8600000US10036,10036,ZCTA5 10036,23132,1284,true,true,true
8600000US10037,10037,ZCTA5 10037,17377,1176,true,false,true
8600000US10038,10038,ZCTA5 10038,20082,1316,true,true,true
8600000US10039,10039,ZCTA5 10039,26577,1484,true,false,true
8600000US10040,10040,ZCTA5 10040,44825,1803,true,false,true
8600000US10044,10044,ZCTA5 10044,12346,932,false,true,true
8600000US10065,10065,ZCTA5 10065,32797,1834,true,true,true
8600000US10069,10069,ZCTA5 10069,5118,929,true,true,true
8600000US10075,10075,ZCTA5 10075,24849,1902,true,true,true
8600000US10103,10103,ZCTA5 10103,0,12,true,true,true
8600000US10110,10110,ZCTA5 10110,2,3,true,true,true
8600000US10111,10111,ZCTA5 10111,0,12,true,true,true
8600000US10112,10112,ZCTA5 10112,0,12,false,true,true
8600000US10115,10115,ZCTA5 10115,0,12,true,false,false
8600000US10119,10119,ZCTA5 10119,0,12,true,true,true
8600000US10128,10128,ZCTA5 10128,60121,1667,true,true,true
8600000US10152,10152,ZCTA5 10152,0,12,true,true,true
8600000US10153,10153,ZCTA5 10153,0,12,true,true,true
8600000US10154,10154,ZCTA5 10154,0,12,true,true,true
8600000US10162,10162,ZCTA5 10162,1327,495,true,true,true
8600000US10165,10165,ZCTA5 10165,0,12,true,true,true
8600000US10167,10167,ZCTA5 10167,0,12,true,true,true
8600000US10168,10168,ZCTA5 10168,0,12,true,true,true
8600000US10169,10169,ZCTA5 10169,0,12,true,true,true
8600000US10170,10170,ZCTA5 10170,0,12,true,true,true
8600000US10171,10171,ZCTA5 10171,0,12,true,true,true
8600000US10172,10172,ZCTA5 10172,0,12,true,true,true
8600000US10173,10173,ZCTA5 10173,0,12,true,true,true
8600000US10174,10174,ZCTA5 10174,0,12,true,true,true
8600000US10177,10177,ZCTA5 10177,0,12,true,true,true
8600000US10199,10199,ZCTA5 10199,0,12,false,true,true
8600000US10271,10271,ZCTA5 10271,0,12,true,true,true
8600000US10278,10278,ZCTA5 10278,0,12,true,true,true
8600000US10279,10279,ZCTA5 10279,0,12,true,true,true
8600000US10280,10280,ZCTA5 10280,8685,1044,true,true,true
8600000US10282,10282,ZCTA5 10282,6217,998,true,true,true
8600000US10301,10301,ZCTA5 10301,38885,1510,false,false,false
8600000US10302,10302,ZCTA5 10302,16811,1172,false,false,false
8600000US10303,10303,ZCTA5 10303,24537,1156,false,false,false
8600000US10304,10304,ZCTA5 10304,43084,1868,false,false,false
8600000US10305,10305,ZCTA5 10305,42006,1359,false,false,false
8600000US10306,10306,ZCTA5 10306,55902,1610,false,false,false
8600000US10307,10307,ZCTA5 10307,14829,798,false,false,false
8600000US10308,10308,ZCTA5 10308,28939,1149,false,false,false
8600000US10309,10309,ZCTA5 10309,32646,1470,false,false,false
8600000US10310,10310,ZCTA5 10310,25227,1342,false,false,false
8600000US10311,10311,ZCTA5 10311,0,12,false,false,false
8600000US10312,10312,ZCTA5 10312,60081,1709,false,false,false
8600000US10314,10314,ZCTA5 10314,87276,1930,false,false,false
8600000US10451,10451,ZCTA5 10451,47069,2023,false,false,false
8600000US10452,10452,ZCTA5 10452,74931,2304,false,false,false
8600000US10453,10453,ZCTA5 10453,79793,2101,false,false,false
8600000US10454,10454,ZCTA5 10454,38089,1532,false,false,false
8600000US10455,10455,ZCTA5 10455,38576,1617,false,false,false
8600000US10456,10456,ZCTA5 10456,87723,2906,false,false,false
8600000US10457,10457,ZCTA5 10457,70282,2362,false,false,false
8600000US10458,10458,ZCTA5 10458,74859,2040,false,false,false
8600000US10459,10459,ZCTA5 10459,47977,1725,false,false,false
8600000US10460,10460,ZCTA5 10460,56084,1587,false,false,false
8600000US10461,10461,ZCTA5 10461,51730,1547,false,false,false
8600000US10462,10462,ZCTA5 10462,77369,1860,false,false,false
8600000US10463,10463,ZCTA5 10463,70420,2176,false,false,false
8600000US10464,10464,ZCTA5 10464,4248,580,false,false,false
8600000US10465,10465,ZCTA5 10465,44862,1910,false,false,false
8600000US10466,10466,ZCTA5 10466,70609,2369,false,false,false
8600000US10467,10467,ZCTA5 10467,98754,3004,false,false,false
8600000US10468,10468,ZCTA5 10468,71822,2216,false,false,false
8600000US10469,10469,ZCTA5 10469,71843,2409,false,false,false
8600000US10470,10470,ZCTA5 10470,14850,1092,false,false,false
8600000US10471,10471,ZCTA5 10471,22030,1217,false,false,false
8600000US10472,10472,ZCTA5 10472,68898,2371,false,false,false
8600000US10473,10473,ZCTA5 10473,58660,2061,false,false,false
8600000US10474,10474,ZCTA5 10474,12519,973,false,false,false
8600000US10475,10475,ZCTA5 10475,43231,2226,false,false,false
8600000US10501,10501,ZCTA5 10501,1217,269,false,false,false
8600000US10502,10502,ZCTA5 10502,5346,226,false,false,false
8600000US10503,10503,ZCTA5 10503,158,64,false,false,false
8600000US10504,10504,ZCTA5 10504,7960,333,false,false,false
8600000US10505,10505,ZCTA5 10505,638,209,false,false,false
8600000US10506,10506,ZCTA5 10506,5448,443,false,false,false
8600000US10507,10507,ZCTA5 10507,6801,651,false,false,false
8600000US10509,10509,ZCTA5 10509,20209,678,false,false,false
8600000US10510,10510,ZCTA5 10510,10166,403,false,false,false
8600000US10511,10511,ZCTA5 10511,2260,218,false,false,false
8600000US10512,10512,ZCTA5 10512,24778,846,false,false,false
8600000US10514,10514,ZCTA5 10514,13256,604,false,false,false
8600000US10516,10516,ZCTA5 10516,5223,327,false,false,false
8600000US10517,10517,ZCTA5 10517,622,238,false,false,false
8600000US10518,10518,ZCTA5 10518,1390,301,false,false,false
8600000US10519,10519,ZCTA5 10519,166,145,false,false,false
8600000US10520,10520,ZCTA5 10520,13113,512,false,false,false
8600000US10522,10522,ZCTA5 10522,10948,31,false,false,false
8600000US10523,10523,ZCTA5 10523,8029,466,false,false,false
8600000US10524,10524,ZCTA5 10524,4488,335,false,false,false
8600000US10526,10526,ZCTA5 10526,1571,211,false,false,false
8600000US10527,10527,ZCTA5 10527,1145,268,false,false,false
8600000US10528,10528,ZCTA5 10528,12692,584,false,false,false
8600000US10530,10530,ZCTA5 10530,11891,667,false,false,false
8600000US10532,10532,ZCTA5 10532,5074,391,false,false,false
8600000US10533,10533,ZCTA5 10533,7662,335,false,false,false
8600000US10535,10535,ZCTA5 10535,796,359,false,false,false
8600000US10536,10536,ZCTA5 10536,10719,600,false,false,false
8600000US10537,10537,ZCTA5 10537,2242,510,false,false,false
8600000US10538,10538,ZCTA5 10538,16673,434,false,false,false
8600000US10541,10541,ZCTA5 10541,26643,688,false,false,false
8600000US10543,10543,ZCTA5 10543,20157,338,false,false,false
8600000US10545,10545,ZCTA5 10545,126,81,false,false,false
8600000US10546,10546,ZCTA5 10546,1092,250,false,false,false
8600000US10547,10547,ZCTA5 10547,7421,715,false,false,false
8600000US10548,10548,ZCTA5 10548,3089,302,false,false,false
8600000US10549,10549,ZCTA5 10549,15798,519,false,false,false
8600000US10550,10550,ZCTA5 10550,36804,1023,false,false,false
8600000US10552,10552,ZCTA5 10552,20815,955,false,false,false
8600000US10553,10553,ZCTA5 10553,9895,724,false,false,false
8600000US10560,10560,ZCTA5 10560,4786,221,false,false,false
8600000US10562,10562,ZCTA5 10562,31502,443,false,false,false
8600000US10566,10566,ZCTA5 10566,23702,52,false,false,false
8600000US10567,10567,ZCTA5 10567,20241,777,false,false,false
8600000US10570,10570,ZCTA5 10570,12735,551,false,false,false
8600000US10573,10573,ZCTA5 10573,38429,121,false,false,false
8600000US10576,10576,ZCTA5 10576,4948,333,false,false,false
8600000US10577,10577,ZCTA5 10577,5823,538,false,false,false
8600000US10578,10578,ZCTA5 10578,534,159,false,false,false
8600000US10579,10579,ZCTA5 10579,8969,477,false,false,false
8600000US10580,10580,ZCTA5 10580,17241,213,false,false,false
8600000US10583,10583,ZCTA5 10583,39601,978,false,false,false
8600000US10588,10588,ZCTA5 10588,2389,598,false,false,false
8600000US10589,10589,ZCTA5 10589,9158,426,false,false,false
8600000US10590,10590,ZCTA5 10590,6926,500,false,false,false
8600000US10591,10591,ZCTA5 10591,22890,377,false,false,false
8600000US10594,10594,ZCTA5 10594,5020,392,false,false,false
8600000US10595,10595,ZCTA5 10595,8407,513,false,false,false
8600000US10596,10596,ZCTA5 10596,1270,264,false,false,false
8600000US10597,10597,ZCTA5 10597,1233,482,false,false,false
8600000US10598,10598,ZCTA5 10598,29234,659,false,false,false
8600000US10601,10601,ZCTA5 10601,10623,670,false,false,false
8600000US10603,10603,ZCTA5 10603,18142,1021,false,false,false
8600000US10604,10604,ZCTA5 10604,11863,801,false,false,false
8600000US10605,10605,ZCTA5 10605,18337,847,false,false,false
8600000US10606,10606,ZCTA5 10606,16632,956,false,false,false
8600000US10607,10607,ZCTA5 10607,7098,816,false,false,false
8600000US10701,10701,ZCTA5 10701,61167,1872,false,false,false
8600000US10703,10703,ZCTA5 10703,20390,1267,false,false,false
8600000US10704,10704,ZCTA5 10704,30516,1297,false,false,false
8600000US10705,10705,ZCTA5 10705,39924,1667,false,false,false
8600000US10706,10706,ZCTA5 10706,8555,152,false,false,false
8600000US10707,10707,ZCTA5 10707,10479,415,false,false,false
8600000US10708,10708,ZCTA5 10708,21809,915,false,false,false
8600000US10709,10709,ZCTA5 10709,9303,595,false,false,false
8600000US10710,10710,ZCTA5 10710,26432,966,false,false,false
8600000US10801,10801,ZCTA5 10801,41093,1136,false,false,false
8600000US10803,10803,ZCTA5 10803,12439,42,false,false,false
8600000US10804,10804,ZCTA5 10804,15096,787,false,false,false
8600000US10805,10805,ZCTA5 10805,18138,1017,false,false,false
8600000US10901,10901,ZCTA5 10901,22875,821,false,false,false
8600000US10910,10910,ZCTA5 10910,26,40,false,false,false
8600000US10911,10911,ZCTA5 10911,0,12,false,false,false
8600000US10913,10913,ZCTA5 10913,5175,421,false,false,false
8600000US10914,10914,ZCTA5 10914,224,189,false,false,false
8600000US10915,10915,ZCTA5 10915,158,136,false,false,false
8600000US10916,10916,ZCTA5 10916,4446,317,false,false,false
8600000US10917,10917,ZCTA5 10917,1808,344,false,false,false
8600000US10918,10918,ZCTA5 10918,12043,702,false,false,false
8600000US10919,10919,ZCTA5 10919,1346,413,false,false,false
8600000US10920,10920,ZCTA5 10920,8744,407,false,false,false
8600000US10921,10921,ZCTA5 10921,3926,293,false,false,false
8600000US10922,10922,ZCTA5 10922,1355,253,false,false,false
8600000US10923,10923,ZCTA5 10923,8797,743,false,false,false
8600000US10924,10924,ZCTA5 10924,13141,492,false,false,false
8600000US10925,10925,ZCTA5 10925,4446,361,false,false,false
8600000US10926,10926,ZCTA5 10926,3354,481,false,false,false
8600000US10927,10927,ZCTA5 10927,11952,36,false,false,false
8600000US10928,10928,ZCTA5 10928,4033,93,false,false,false
8600000US10930,10930,ZCTA5 10930,9050,435,false,false,false
8600000US10931,10931,ZCTA5 10931,950,180,false,false,false
8600000US10932,10932,ZCTA5 10932,106,127,false,false,false
8600000US10933,10933,ZCTA5 10933,819,309,false,false,false
8600000US10940,10940,ZCTA5 10940,47833,1173,false,false,false
8600000US10941,10941,ZCTA5 10941,13959,720,false,false,false
8600000US10950,10950,ZCTA5 10950,47611,912,false,false,false
8600000US10952,10952,ZCTA5 10952,40193,1478,false,false,false
8600000US10953,10953,ZCTA5 10953,162,96,false,false,false
8600000US10954,10954,ZCTA5 10954,23550,987,false,false,false
8600000US10956,10956,ZCTA5 10956,30909,877,false,false,false
8600000US10958,10958,ZCTA5 10958,3030,454,false,false,false
8600000US10960,10960,ZCTA5 10960,15476,605,false,false,false
8600000US10962,10962,ZCTA5 10962,6166,680,false,false,false
8600000US10963,10963,ZCTA5 10963,4260,375,false,false,false
