id,season,age,mp,ws
armstda01,2004,36,412,0.0
armstda01,2004,36,576,0.8
armstda01,2005,37,622,0.0
armstda01,2006,38,1275,3.2
armstda01,2007,39,549,0.3
armsthi01,2006,22,634,1.2
armsthi01,2007,23,732,0.5
armsthi01,2008,24,1092,1.5
armsthi01,2009,25,335,-0.1
armsthi01,2009,25,239,0.1
armsthi01,2009,25,56,0.0
armsthi01,2009,25,40,-0.2
armsthi01,2010,26,488,0.5
armsthi01,2010,26,412,0.4
armsthi01,2010,26,76,0.1
armsthi01,2013,29,97,0.3
armstta01,1977,22,716,0.4
armstta01,1978,23,259,-0.1
arnelje01,1955,22,409,0.0
arnetja01,1963,25,501,0.1
arnetja01,1964,26,662,0.1
arnetja01,1965,27,14,-0.1
arnzebo01,1969,22,98,-0.1
arnzebo01,1970,23,594,1.0
arnzebo01,1972,25,111,0.3
arnzebo01,1973,26,149,0.3
arroyca01,2001,22,371,0.4
arroyca01,2001,22,96,0.0
arroyca01,2001,22,275,0.3
arroyca01,2002,23,287,0.3
arroyca01,2003,24,2008,4.7
arroyca01,2004,25,1448,1.3
arroyca01,2004,25,742,0.4
arroyca01,2004,25,706,0.9
arroyca01,2005,26,1194,2.7
arroyca01,2005,26,600,1.0
arroyca01,2005,26,594,1.7
arroyca01,2006,27,1304,2.5
arroyca01,2007,28,1269,2.8
arroyca01,2009,30,1585,3.7
arroyca01,2010,31,1185,1.7
arroyca01,2010,31,995,1.6
arroyca01,2010,31,190,0.1
artesro01,1999,20,2238,2.3
artesro01,2000,21,2363,1.9
artesro01,2001,22,1642,2.7
artesro01,2001,22,823,1.4
artesro01,2001,22,819,1.3
artesro01,2002,23,2317,7.2
artesro01,2003,24,2714,8.0
artesro01,2004,25,291,1.3
artesro01,2005,26,2207,3.7
artesro01,2005,26,603,1.5
artesro01,2005,26,1604,2.2
artesro01,2006,27,2641,6.7
artesro01,2007,28,2172,4.7
artesro01,2008,29,2452,5.5
artesro01,2009,30,2605,5.3
artesro01,2010,31,2410,4.4
artesro01,2011,32,1720,2.6
artesro01,2012,33,2530,4.6
artesro01,2013,34,388,0.3
artesro01,2015,36,590,0.1
artesro01,2016,37,79,-0.2
arthuda01,2008,20,1464,1.7
arthuda01,2009,21,457,0.3
arthuda01,2010,22,1609,3.8
arthuda01,2012,24,970,1.7
arthuda01,2013,25,1161,0.7
arthuda01,2014,26,988,0.9
arthuda01,2015,27,1516,2.3
arthuda01,2016,28,322,0.7
arthujo01,1969,22,86,0.0
asikom01,2010,24,989,2.7
asikom01,2011,25,971,2.6
asikom01,2012,26,2464,5.5
asikom01,2013,27,968,2.4
asikom01,2014,28,1982,5.0
asikom01,2015,29,1178,1.7
asikom01,2016,30,478,1.0
askewvi01,1987,21,234,-0.2
askewvi01,1990,24,85,0.2
askewvi01,1991,25,1496,2.9
askewvi01,1992,26,1129,2.7
askewvi01,1992,26,76,0.0
askewvi01,1992,26,1053,2.6
askewvi01,1993,27,1690,6.0
askewvi01,1994,28,1721,4.6
askewvi01,1995,29,1725,4.3
askewvi01,1996,30,838,1.5
askewvi01,1996,30,7,0.0
askewvi01,1996,30,822,1.6
askewvi01,1996,30,9,-0.1
askewvi01,1997,31,443,0.2
askinke01,1990,23,266,0.6
askinke01,1991,24,843,0.7
askinke01,1992,25,935,1.4
askinke01,1993,26,319,0.3
askinke01,1994,27,854,1.9
askinke01,1995,28,1897,4.4
askinke01,1996,29,1773,4.3
askinke01,1997,30,681,0.7
askinke01,1998,31,415,0.2
asmondo01,1953,25,46,-0.3
athadi01,1955,24,288,0.5
athadi01,1957,26,160,0.2
atkinch01,1999,25,1626,2.4
atkinch01,2000,26,2363,2.8
atkinch01,2001,27,2285,5.1
atkinch01,2002,28,1398,1.5
atkinch01,2003,29,1544,2.7
atkinch01,2003,29,751,1.2
atkinch01,2003,29,793,1.5
atkinch01,2004,30,2903,4.5
atkinch01,2005,31,1713,3.6
atkinch01,2005,31,552,0.6
atkinch01,2005,31,1161,2.9
atkinch01,2006,32,2064,4.9
atkinch01,2007,33,352,0.3
atkinch01,2008,34,412,-0.2
atkinch01,2008,34,115,0.0
atkinch01,2008,34,297,-0.2
atkinch01,2009,35,644,0.2
attleal01,1960,24,1544,1.9
attleal01,1961,25,2468,5.2
attleal01,1962,26,1876,3.4
attleal01,1963,27,1883,5.3
attleal01,1964,28,1733,1.7
attleal01,1965,29,2053,5.6
attleal01,1966,30,1764,3.5
attleal01,1967,31,1992,5.2
attleal01,1968,32,1516,3.6
attleal01,1969,33,676,0.8
attleal01,1970,34,321,0.4
aubucch01,1946,30,,1.2
augmost01,1991,23,2505,3.7
augmost01,1992,24,2112,3.7
augmost01,1993,25,2605,9.7
augmost01,1994,26,2362,5.1
augmost01,1995,27,2294,5.6
augmost01,1996,28,942,1.5
augmost01,1996,28,292,0.0
augmost01,1996,28,650,1.5
augmost01,1997,29,1445,1.8
augmost01,1998,30,874,2.6
augmost01,1999,31,692,1.5
augmost01,2000,32,1182,2.5
augmost01,2001,33,1319,2.3
augmost01,2002,34,862,1.2
augmost01,2003,35,1416,1.6
augmost01,2004,36,663,0.7
augmost01,2005,37,385,0.3
augusdj01,2008,21,1908,5.1
augusdj01,2009,22,1472,2.8
augusdj01,2010,23,2757,6.2
augusdj01,2011,24,1408,0.5
augusdj01,2012,25,1226,2.8
augusdj01,2013,26,1939,6.2
augusdj01,2013,26,82,-0.2
augusdj01,2013,26,1857,6.4
augusdj01,2014,27,1964,3.4
augusdj01,2014,27,1287,2.5
augusdj01,2014,27,677,0.9
augusdj01,2015,28,1178,2.6
augusdj01,2015,28,519,0.7
augusdj01,2015,28,659,1.9
augusdj01,2016,29,952,1.3
augusja01,2006,22,7,0.0
augusja01,2007,23,149,0.3
austiis01,1991,22,112,0.3
austiis01,1992,23,306,0.3
austiis01,1993,24,201,0.2
austiis01,1996,27,1881,4.0
austiis01,1997,28,2266,3.6
austiis01,1997,28,1371,3.2
austiis01,1997,28,895,0.4
austiis01,1998,29,1259,1.2
austiis01,1999,30,1173,0.0
austiis01,2000,31,845,-0.5
austiis01,2001,32,307,0.0
austijo01,1966,22,61,-0.1
austijo01,1967,23,692,0.9
austike01,1983,22,28,0.0
aventan01,1992,23,2285,0.3
aventan01,1993,24,1371,0.4
aventan01,1993,24,695,0.3
aventan01,1993,24,676,0.1
aventan01,1994,25,1066,1.5
aventan01,1995,26,1586,-1.2
aventan01,1998,29,44,-0.1
aventan01,1999,30,377,-0.5
averibi01,1973,21,1639,-0.5
averibi01,1974,22,2031,2.6
averibi01,1975,23,2272,3.7
averibi01,1976,24,1136,-1.1
averibi01,1977,25,1085,-0.7
averibi01,1977,25,409,-0.5
averibi01,1977,25,676,-0.2
averywi01,1999,20,484,-0.5
averywi01,2000,21,463,0.0
averywi01,2001,22,258,-0.4
awtrede01,1970,22,1292,3.1
awtrede01,1971,23,794,1.0
awtrede01,1972,24,1687,5.0
awtrede01,1972,24,37,0.0
awtrede01,1972,24,1650,5.0
awtrede01,1973,25,756,1.4
awtrede01,1974,26,2837,5.2
awtrede01,1975,27,1376,1.8
awtrede01,1976,28,1760,2.1
awtrede01,1977,29,1623,1.0
awtrede01,1978,30,746,0.7
awtrede01,1978,30,247,0.0
awtrede01,1978,30,499,0.8
awtrede01,1979,31,560,0.6
awtrede01,1980,32,607,0.6
awtrede01,1981,33,121,0.0
ayongu01,2011,26,1088,3.2
ayongu01,2012,27,734,1.2
ayongu01,2012,27,571,0.7
ayongu01,2012,27,163,0.4
ayongu01,2013,28,429,0.7
azubuke01,2006,23,669,1.2
azubuke01,2007,24,1732,3.4
azubuke01,2008,25,2375,4.1
azubuke01,2009,26,231,0.7
azubuke01,2011,28,18,-0.1
babbch01,2013,23,132,0.0
babbilu01,2010,21,137,-0.4
babbilu01,2011,22,537,0.7
babbilu01,2012,23,730,0.7
babbilu01,2013,24,473,0.7
babbilu01,2014,25,830,1.6
babbilu01,2015,26,845,1.1
babbilu01,2016,27,608,0.6
babicmi01,1990,22,52,-0.1
babicmi01,1991,23,35,0.0
bachjo01,1948,24,,0.8
baconhe01,1972,24,425,-0.1
baechji01,1952,25,1893,2.6
baechji01,1953,26,1627,2.1
baechji01,1954,27,2536,6.0
baechji01,1955,28,1738,3.2
baechji01,1956,29,462,0.9
bagarda01,2000,20,259,-0.7
bagarda01,2001,21,638,-0.1
bagarda01,2002,22,76,-0.1
baglejo01,1982,22,990,-0.2
baglejo01,1983,23,1712,0.9
baglejo01,1984,24,2401,4.6
baglejo01,1985,25,2472,3.0
baglejo01,1986,26,2182,2.6
baglejo01,1987,27,2774,2.6
baglejo01,1988,28,1642,0.4
baglejo01,1989,29,1095,1.1
baglejo01,1991,31,1742,1.9
baglejo01,1992,32,97,-0.3
baglejo01,1993,33,13,0.0
baileca01,1981,23,7,0.0
bailegu01,1974,23,446,0.2
bailegu01,1975,24,262,0.0
bailegu01,1977,26,449,0.5
bailegu01,1978,27,9,0.0
bailegu01,1979,28,180,0.2
baileja01,1979,22,726,1.0
baileja01,1980,23,2539,4.9
baileja01,1981,24,1468,2.9
baileja01,1981,24,180,0.1
baileja01,1981,24,1288,2.8
baileja01,1982,25,1765,2.0
baileja01,1982,25,50,0.0
baileja01,1982,25,1715,2.0
baileja01,1983,26,1174,2.3
baileja01,1984,27,1297,0.6
baileja01,1985,28,1245,1.9
baileja01,1986,29,542,0.3
baileja01,1987,30,869,0.4
baileth01,1983,22,2009,3.6
baileth01,1984,23,2481,5.4
baileth01,1985,24,2358,4.0
baileth01,1986,25,2155,3.1
baileth01,1987,26,2804,6.8
baileth01,1988,27,2777,6.5
baileth01,1989,28,2583,4.6
baileth01,1990,29,2486,3.7
baileth01,1991,30,2104,2.6
baileth01,1991,30,327,0.5
baileth01,1991,30,1777,2.0
baileth01,1992,31,1276,1.2
baileth01,1993,32,1297,2.6
baileth01,1998,37,543,0.9
baileto01,1998,23,249,0.2
baileto01,1999,24,449,0.8
bairsca01,2014,24,64,-0.1
bairsca01,2015,25,103,0.0
bakerji01,1975,22,40,-0.2
bakerla01,1998,29,2,-0.1
bakerma01,2004,25,19,0.0
bakerma01,2004,25,1,0.0
bakerma01,2004,25,18,0.0
bakerno01,1946,23,,0.0
bakerro01,2016,23,238,0.0
bakervi01,1993,22,2560,4.4
bakervi01,1994,23,,5.8
bakervi01,1995,24,3319,6.2
bakervi01,1996,25,3159,8.3
bakervi01,1997,26,2944,10.4
bakervi01,1998,27,1162,0.4
bakervi01,1999,28,2849,3.5
bakervi01,2000,29,2129,1.8
bakervi01,2001,30,1710,2.2
bakervi01,2002,31,942,1.6
bakervi01,2003,32,1313,2.8
bakervi01,2003,32,1000,2.5
bakervi01,2003,32,313,0.3
bakervi01,2004,33,204,-0.4
bakervi01,2004,33,191,-0.3
bakervi01,2004,33,13,-0.1
bakervi01,2005,34,85,0.1
baldwwa01,2016,20,304,-0.2
balkmre01,2006,22,1064,2.8
balkmre01,2007,23,952,1.3
balkmre01,2008,24,780,2.6
balkmre01,2009,25,91,0.0
balkmre01,2010,26,62,0.1
balkmre01,2010,26,44,0.2
balkmre01,2010,26,18,0.0
balkmre01,2011,27,115,0.3
ballagr01,1977,23,936,2.0
ballagr01,1978,24,1552,3.9
ballagr01,1979,25,2438,6.9
ballagr01,1980,26,2610,6.9
ballagr01,1981,27,2946,9.4
ballagr01,1982,28,2840,7.9
ballagr01,1983,29,2701,5.6
ballagr01,1984,30,2664,6.0
ballagr01,1985,31,1792,3.6
ballagr01,1986,32,1579,1.7
ballagr01,1988,34,15,0.0
ballce01,1990,22,26,0.0
baltihe01,1946,25,,0.3
banksge01,1981,22,1700,3.5
banksge01,1982,23,2722,7.9
banksge01,1983,24,2600,6.2
banksge01,1984,25,2091,5.6
banksge01,1985,26,2139,4.3
banksge01,1986,27,1822,3.6
banksma01,2003,22,1385,0.7
banksma01,2004,23,1145,1.9
banksma01,2005,24,1497,2.3
banksma01,2005,24,269,0.2
banksma01,2005,24,1228,2.1
banksma01,2006,25,503,0.4
banksma01,2007,26,569,0.8
banksma01,2007,26,310,0.3
banksma01,2007,26,259,0.5
banksma01,2008,27,206,0.0
banksma01,2008,27,166,0.1
banksma01,2008,27,40,-0.1
banksma01,2009,28,244,0.5
banksma01,2010,29,22,0.0
bankswa01,1970,23,154,0.2
bannike01,1984,24,1404,-0.8
bannike01,1985,25,1405,0.7
bannike01,1988,28,130,0.4
bannike01,1989,29,589,0.1
bannike01,1990,30,339,0.2
bantomi01,1973,22,1982,0.5
bantomi01,1974,23,2239,4.5
bantomi01,1975,24,1571,2.7
bantomi01,1975,24,68,0.0
bantomi01,1975,24,1503,2.8
bantomi01,1976,25,1909,4.8
bantomi01,1976,25,795,1.9
bantomi01,1976,25,1114,2.9
bantomi01,1977,26,2775,5.9
bantomi01,1978,27,2528,5.2
bantomi01,1979,28,2330,3.9
bantomi01,1980,29,2375,4.4
bantomi01,1981,30,2016,2.9
bantomi01,1981,30,1037,1.0
bantomi01,1981,30,979,1.9
barbejo01,1956,29,19,0.0
barbole01,2003,21,1500,1.9
barbole01,2004,22,1087,1.8
barbole01,2005,23,1592,3.8
barbole01,2006,24,2613,8.2
barbole01,2007,25,2421,5.5
barbole01,2008,26,1705,5.0
barbole01,2009,27,786,1.1
barbole01,2010,28,1395,1.5
barbole01,2011,29,1382,1.7
barbole01,2011,29,946,1.0
barbole01,2011,29,436,0.7
barbole01,2012,30,513,0.9
barbole01,2013,31,368,0.4
barbole01,2014,32,982,2.8
barbole01,2015,33,1079,2.1
barbole01,2016,34,544,0.8
bardost01,1991,23,1,0.0
bardost01,1992,24,175,-0.3
bardost01,1995,27,123,0.2
bareajo01,2006,22,191,0.1
bareajo01,2007,23,460,0.5
bareajo01,2008,24,1600,2.2
bareajo01,2009,25,1546,2.2
bareajo01,2010,26,1669,3.2
bareajo01,2011,27,1032,1.2
bareajo01,2012,28,1713,1.9
bareajo01,2013,29,1471,0.7
bareajo01,2014,30,1362,2.7
bareajo01,2015,31,1667,2.8
bareajo01,2016,32,444,0.8
bargnan01,2006,21,1629,1.9
bargnan01,2007,22,1861,1.4
bargnan01,2008,23,2453,3.9
bargnan01,2009,24,2799,4.2
bargnan01,2010,25,2353,2.5
bargnan01,2011,26,1032,2.2
bargnan01,2012,27,1003,0.1
bargnan01,2013,28,1257,1.5
bargnan01,2014,29,785,0.9
bargnan01,2015,30,634,0.2
barkecl01,1949,29,,2.2
barkecl01,1950,30,,-0.2
barkecl01,1951,31,494,0.1
barketo01,1976,21,1354,1.0
barketo01,1978,23,476,0.3
barketo01,1978,23,16,0.0
barketo01,1978,23,131,0.0
barketo01,1978,23,329,0.2
barklch01,1984,21,2347,7.5
barklch01,1985,22,2952,10.8
barklch01,1986,23,2740,12.0
barklch01,1987,24,3170,16.7
barklch01,1988,25,3088,16.1
barklch01,1989,26,3085,17.3
barklch01,1990,27,2498,13.4
barklch01,1991,28,2881,12.3
barklch01,1992,29,2859,14.4
barklch01,1993,30,2298,8.8
barklch01,1994,31,2382,10.6
barklch01,1995,32,2632,10.5
barklch01,1996,33,2009,9.4
barklch01,1997,34,2243,8.6
barklch01,1998,35,1526,6.8
barklch01,1999,36,620,1.9
barkler01,2000,22,38,-0.1
barkler01,2001,23,228,0.2
barksdo01,1951,28,2014,1.5
barksdo01,1952,29,2298,3.1
barksdo01,1953,30,1358,2.3
barksdo01,1954,31,1790,2.2
barnedi01,1959,23,1235,2.2
barnedi01,1960,24,2070,5.8
barnedi01,1962,26,2544,8.0
barnedi01,1963,27,2620,6.5
barnedi01,1964,28,2026,3.4
barnedi01,1965,29,2589,8.0
barnedi01,1966,30,1969,4.7
barnedi01,1967,31,2488,7.7
barnedi01,1968,32,2953,7.8
barnedi01,1969,33,2772,6.8
barnedi01,1970,34,2843,5.5
barnedi01,1971,35,2256,2.6
barnedi01,1972,36,514,-0.2
barnedi01,1973,37,58,0.0
barneha01,1968,23,126,-0.4
barneha02,2012,20,2058,2.8
barneha02,2013,21,2204,3.2
barneha02,2014,22,2318,6.7
barneha02,2015,23,2042,4.9
barneha02,2016,24,1648,3.0
barneji01,1964,23,2586,3.4
barneji01,1965,24,2191,2.9
barneji01,1965,24,263,0.4
barneji01,1965,24,1928,2.5
barneji01,1966,25,1398,2.1
barneji01,1967,26,1425,2.4
barneji01,1967,26,713,0.8
barneji01,1967,26,712,1.6
barneji01,1968,27,706,2.1
barneji01,1968,27,111,0.0
barneji01,1968,27,595,2.1
barneji01,1969,28,1049,1.1
barneji01,1970,29,100,0.3
barneji02,1966,22,383,0.0
barneji02,1967,23,1068,0.3
barneji02,1968,24,2346,4.8
barneji02,1969,25,2105,5.4
barneji02,1970,26,2371,4.7
barneji02,1971,27,2200,3.7
barneji02,1972,28,2215,6.1
barneji02,1973,29,1689,4.1
barneji02,1974,30,1776,2.5
barneji02,1974,30,1238,2.1
barneji02,1974,30,538,0.5
barneji02,1975,31,1026,1.5
barneji02,1976,32,231,0.1
barnema01,1974,22,3076,8.6
barnema01,1975,23,2487,7.6
barnema01,1976,24,989,1.3
barnema01,1977,25,1646,2.0
barnema01,1977,25,269,0.2
barnema01,1977,25,1377,1.8
barnema01,1978,26,796,1.0
barnema01,1979,27,287,0.1
barnema02,2003,23,724,0.7
barnema02,2004,24,715,0.4
barnema02,2005,25,631,1.0
barnema02,2005,25,93,0.0
barnema02,2005,25,538,1.0
barnema02,2006,26,1813,3.7
barnema02,2007,27,1414,2.3
barnema02,2008,28,2082,3.0
barnema02,2009,29,2097,5.9
barnema02,2010,30,1020,3.0
barnema02,2011,31,1440,4.3
barnema02,2012,32,2058,6.3
barnema02,2013,33,1735,3.5
barnema02,2014,34,2271,4.3
barnema02,2015,35,2190,2.6
barnema02,2016,36,1047,0.4
barnena01,1975,23,73,0.0
barnhjo01,1962,24,2692,4.6
barnhjo01,1963,25,1367,1.0
barnhjo01,1964,26,777,0.4
barnhjo01,1965,27,1617,1.1
barnhjo01,1965,27,691,0.9
barnhjo01,1965,27,926,0.3
barnhjo01,1966,28,1214,0.7
barnhjo01,1967,29,1883,1.7
barnhjo01,1968,30,504,1.0
barnhjo01,1969,31,2374,2.5
barnhjo01,1970,32,1303,0.3
barnhjo01,1970,32,619,-0.3
barnhjo01,1970,32,684,0.6
barnhjo01,1971,33,194,-0.4
barnhle01,1949,25,,3.6
barnhle01,1950,26,,1.3
barnhle01,1951,27,2344,4.7
barnhle01,1952,28,2871,4.6
barnhle01,1953,29,2064,
barnhle01,1953,29,1879,
barnhle01,1953,29,185,
barnhno01,1976,23,10,0.0
barrean01,2004,22,483,0.4
barrean01,2004,22,314,0.1
barrean01,2004,22,169,0.3
barrean01,2005,23,282,-0.1
barrean01,2005,23,21,0.0
barrean01,2005,23,261,-0.2
barrean01,2006,24,29,0.0
barrean01,2007,25,25,0.0
barreer01,1953,24,641,-0.8
barreer01,1955,26,1451,1.5
barremi01,1969,26,2262,2.7
barremi01,1970,27,2754,4.9
barremi01,1972,29,284,-0.1
barrjo01,1946,28,,5.0
barrmi01,1972,22,2076,2.7
barrmi01,1973,23,652,0.4
barrmi01,1974,24,1341,0.7
barrmi01,1975,25,1048,1.7
barrmi01,1976,26,1224,1.4
barrmo01,1970,26,145,0.1
barroda01,1989,22,1630,1.8
barroda01,1990,23,750,2.5
barroda01,1991,24,1331,3.6
barroda01,1992,25,1243,3.5
barroda01,1993,26,2519,4.7
barroda01,1994,27,3318,12.7
barroda01,1995,28,2328,5.6
barroda01,1996,29,708,1.0
barroda01,1997,30,1686,5.6
barroda01,1998,31,1156,3.4
barroda01,1999,32,1139,2.4
barroda01,2000,33,1079,2.3
barroda01,2001,34,582,0.5
barroda01,2003,36,11,0.1
barroea01,2005,24,45,-0.2
barroea01,2006,25,203,-0.3
barroea01,2007,26,889,-0.4
barroea01,2009,28,232,0.4
barroea01,2010,29,305,-0.2
barroea01,2010,29,183,-0.4
barroea01,2010,29,85,0.2
barroea01,2010,29,37,-0.1
barroea01,2011,30,9,0.0
barroea01,2012,31,159,0.0
barroea01,2012,31,122,-0.1
barroea01,2012,31,37,0.1
barroea01,2014,33,143,0.0
barrybr01,1995,24,1898,4.9
barrybr01,1996,25,1094,2.1
barrybr01,1997,26,1600,2.7
barrybr01,1997,26,1341,2.0
barrybr01,1997,26,259,0.7
barrybr01,1998,27,1181,1.6
barrybr01,1999,28,2726,7.5
barrybr01,2000,29,1778,5.8
barrybr01,2001,30,3040,12.1
barrybr01,2002,31,2480,7.3
barrybr01,2003,32,1803,5.7
barrybr01,2004,33,1742,6.1
barrybr01,2005,34,1259,4.3
barrybr01,2006,35,1631,6.8
barrybr01,2007,36,554,2.3
barrybr01,2008,37,857,1.5
barrydr01,1997,24,256,0.3
barrydr01,1998,25,183,0.2
barrydr01,1999,26,159,0.1
barrydr01,1999,26,85,0.1
barrydr01,1999,26,74,0.0
barryjo01,1992,23,552,-0.1
barryjo01,1993,24,1242,2.1
barryjo01,1994,25,602,1.1
barryjo01,1995,26,712,1.8
barryjo01,1996,27,965,2.4
barryjo01,1997,28,374,0.9
barryjo01,1998,29,736,2.4
barryjo01,1999,30,1281,4.2
barryjo01,2000,31,1010,2.4
barryjo01,2001,32,1985,7.5
barryjo01,2002,33,1473,5.6
barryjo01,2003,34,1101,2.8
barryjo01,2004,35,1505,3.9
barryjo01,2004,35,275,0.2
barryjo01,2004,35,1230,3.7
barryjo01,2005,36,342,0.4
barryri01,1965,21,2990,10.4
barryri01,1966,22,3175,14.4
barryri01,1968,24,1361,8.5
barryri01,1969,25,1849,7.8
barryri01,1970,26,2502,8.1
barryri01,1971,27,3616,11.1
barryri01,1972,28,3075,10.2
barryri01,1973,29,2918,10.4
barryri01,1974,30,3235,12.7
barryri01,1975,31,3122,9.6
barryri01,1976,32,2904,8.4
barryri01,1977,33,3024,9.7
barryri01,1978,34,2566,4.2
barryri01,1979,35,1816,3.4
barteed01,1949,24,,-0.6
barteed01,1949,24,,-0.6
barteed01,1949,24,,0.0
barteed01,1950,25,,-0.5
bartovi01,1971,23,165,-0.4
bartowi01,2012,22,894,-0.5
bartowi01,2013,23,387,0.6
bartowi01,2014,24,983,1.3
bartowi01,2014,24,300,0.0
bartowi01,2014,24,683,1.3
bartowi01,2015,25,2353,4.3
bartowi01,2016,26,941,2.0
basdeed01,2005,22,141,0.2
baskeje01,1975,24,105,0.0
bassbr01,2005,20,268,0.1
bassbr01,2006,21,162,0.0
bassbr01,2007,22,1557,4.3
bassbr01,2008,23,1574,4.1
bassbr01,2009,24,648,2.0
bassbr01,2010,25,1980,6.3
bassbr01,2011,26,1868,4.7
bassbr01,2012,27,2239,4.7
bassbr01,2013,28,2266,5.1
bassbr01,2014,29,1929,5.3
bassbr01,2015,30,1342,4.1
bassbr01,2016,31,378,1.3
basseti01,1973,22,1854,3.7
basseti01,1974,23,1998,2.4
basseti01,1975,24,1790,2.6
basseti01,1976,25,2442,1.5
basseti01,1977,26,1474,1.1
basseti01,1978,27,1508,1.4
basseti01,1979,28,164,0.1
basseti01,1979,28,92,0.1
basseti01,1979,28,72,0.0
bastoma01,2002,27,106,0.3
bastoma01,2006,31,405,1.1
bastoma01,2007,32,103,0.4
bastoma01,2008,33,217,0.5
bateeme01,2001,26,408,0.1
bateeme01,2002,27,46,-0.2
bateeme01,2003,28,40,0.1
batesbi01,1979,23,235,0.9
batesbi01,1980,24,1560,3.6
batesbi01,1981,25,1229,2.4
batesbi01,1982,26,304,0.0
batesbi01,1982,26,277,0.1
batesbi01,1982,26,27,-0.2
batises01,2005,22,495,0.1
batises01,2006,23,81,0.2
batismi01,2002,25,1248,0.8
battish01,2001,23,3097,4.8
battish01,2002,24,2383,6.2
battish01,2003,25,1947,5.9
battish01,2004,26,2516,7.8
battish01,2005,27,2839,9.1
battish01,2006,28,2988,9.0
battish01,2007,29,2907,8.2
battish01,2008,30,2031,5.2
battish01,2009,31,2168,4.3
battish01,2010,32,2375,5.1
battish01,2010,32,1818,4.0
battish01,2010,32,557,1.1
battish01,2011,33,1499,3.3
battish01,2012,34,1786,4.4
battish01,2013,35,1468,2.4
battito01,1997,21,1506,0.5
battito01,1998,22,1121,3.3
battito01,1999,23,1505,3.8
battito01,2000,24,845,2.3
battito01,2001,25,1819,6.2
battito01,2002,26,1683,5.8
battito01,2003,27,1478,2.3
battito01,2003,27,501,0.8
battito01,2003,27,977,1.4
battito01,2004,28,1894,2.0
battito01,2005,29,2215,3.8
battito01,2006,30,1575,2.7
battito01,2008,32,1202,2.8
battito01,2009,33,134,0.0
battito01,2010,34,377,0.6
battito01,2011,35,295,0.5
battljo01,1985,23,639,1.0
battljo01,1986,24,804,1.5
battljo01,1987,25,1227,2.3
battljo01,1988,26,1672,3.2
battljo01,1989,27,1477,1.7
battljo01,1990,28,1863,4.0
battljo01,1991,29,1637,2.0
battljo01,1992,30,497,0.5
battljo01,1993,31,814,1.4
battljo01,1994,32,280,0.2
battlke01,1989,25,729,1.9
battlke01,1990,26,945,1.3
battlke01,1990,26,263,0.4
battlke01,1990,26,682,0.9
battlke01,1991,27,92,0.3
battlke01,1991,27,46,0.2
battlke01,1991,27,46,0.1
battlke01,1992,28,29,0.1
battoda01,1982,26,558,0.7
battoda01,1983,27,31,0.0
battsll01,1974,23,1317,-0.5
batumni01,2008,20,1454,3.7
batumni01,2009,21,918,3.5
batumni01,2010,22,2522,6.6
batumni01,2011,23,1791,4.8
batumni01,2012,24,2807,5.8
batumni01,2013,25,2956,7.9
batumni01,2014,26,2380,5.2
batumni01,2015,27,2448,5.0
batumni01,2016,28,1524,3.0
baumhfr01,1946,28,,3.8
baumjo01,1969,23,13,-0.1
baumjo01,1970,24,543,0.4
baumjo01,1971,25,551,2.0
baumjo01,1972,26,1071,1.9
baumjo01,1973,27,1219,1.5
baumjo01,1973,27,1106,1.3
baumjo01,1973,27,113,0.2
baxtelo01,2002,24,682,0.9
baxtelo01,2003,25,766,1.5
baxtelo01,2003,25,147,0.2
baxtelo01,2003,25,487,1.0
baxtelo01,2003,25,132,0.3
baxtelo01,2004,26,36,-0.2
baxtelo01,2005,27,400,0.7
baxtelo01,2005,27,281,0.7
baxtelo01,2005,27,119,0.0
bayleje01,2008,20,655,0.3
bayleje01,2009,21,1304,2.7
bayleje01,2010,22,1496,1.6
bayleje01,2010,22,149,-0.2
bayleje01,2010,22,1347,1.8
bayleje01,2011,23,705,2.0
bayleje01,2012,24,1765,4.0
bayleje01,2013,25,1686,2.4
bayleje01,2013,25,650,1.0
bayleje01,2013,25,1036,1.4
bayleje01,2014,26,1717,2.4
bayleje01,2015,27,1505,2.4
bayleje01,2016,28,71,-0.1
bayloel01,1958,24,2855,9.8
bayloel01,1959,25,2873,11.5
bayloel01,1960,26,3133,14.8
bayloel01,1961,27,2129,7.9
bayloel01,1962,28,3370,14.4
bayloel01,1963,29,3164,7.2
bayloel01,1964,30,3056,4.9
bayloel01,1965,31,1975,2.6
bayloel01,1966,32,2706,6.2
bayloel01,1967,33,3029,8.0
bayloel01,1968,34,3064,8.5
bayloel01,1969,35,2213,7.8
bayloel01,1970,36,57,0.0
bayloel01,1971,37,239,0.5
baynear01,2012,26,141,0.1
baynear01,2013,27,491,0.6
baynear01,2014,28,1122,3.9
baynear01,2015,29,1233,4.1
baynear01,2016,30,670,1.3
bayneho01,1967,25,1181,0.8
bazarse01,1994,29,74,0.2
bazemke01,2012,23,267,0.1
bazemke01,2013,24,911,0.2
bazemke01,2013,24,268,-0.2
bazemke01,2013,24,643,0.4
bazemke01,2014,25,1324,1.6
bazemke01,2015,26,2083,4.1
bazemke01,2016,27,1214,0.9
beached01,1950,22,,-0.3
beached01,1950,22,,-0.2
beached01,1950,22,,-0.1
bealbr01,2012,19,1745,3.0
bealbr01,2013,20,2530,4.0
