year,date,away,awayPoints,home,homePoints,ot
2014,"Fri, May 2, 2014",TOR,83,BRK,97,
2014,"Fri, May 2, 2014",SAS,111,DAL,113,
2014,"Fri, May 2, 2014",HOU,98,POR,99,
2014,"Sat, May 3, 2014",ATL,80,IND,92,
2014,"Sat, May 3, 2014",GSW,121,LAC,126,
2014,"Sat, May 3, 2014",MEM,109,OKC,120,
2014,"Sun, May 4, 2014",DAL,96,SAS,119,
2014,"Sun, May 4, 2014",BRK,104,TOR,103,
2014,"Mon, May 5, 2014",WAS,102,IND,96,
2014,"Mon, May 5, 2014",LAC,122,OKC,105,
2014,"Tue, May 6, 2014",BRK,86,MIA,107,
2014,"Tue, May 6, 2014",POR,92,SAS,116,
2014,"Wed, May 7, 2014",WAS,82,IND,86,
2014,"Wed, May 7, 2014",LAC,101,OKC,112,
2014,"Thu, May 8, 2014",BRK,82,MIA,94,
2014,"Thu, May 8, 2014",POR,97,SAS,114,
2014,"Fri, May 9, 2014",OKC,118,LAC,112,
2014,"Fri, May 9, 2014",IND,85,WAS,63,
2014,"Sat, May 10, 2014",MIA,90,BRK,104,
2014,"Sat, May 10, 2014",SAS,118,POR,103,
2014,"Sun, May 11, 2014",OKC,99,LAC,101,
2014,"Sun, May 11, 2014",IND,95,WAS,92,
2014,"Mon, May 12, 2014",MIA,102,BRK,96,
2014,"Mon, May 12, 2014",SAS,92,POR,103,
2014,"Tue, May 13, 2014",WAS,102,IND,79,
2014,"Tue, May 13, 2014",LAC,104,OKC,105,
2014,"Wed, May 14, 2014",BRK,94,MIA,96,
2014,"Wed, May 14, 2014",POR,82,SAS,104,
2014,"Thu, May 15, 2014",OKC,104,LAC,98,
2014,"Thu, May 15, 2014",IND,93,WAS,80,
2014,"Sun, May 18, 2014",MIA,96,IND,107,
2014,"Mon, May 19, 2014",OKC,105,SAS,122,
2014,"Tue, May 20, 2014",MIA,87,IND,83,
2014,"Wed, May 21, 2014",OKC,77,SAS,112,
2014,"Sat, May 24, 2014",IND,87,MIA,99,
2014,"Sun, May 25, 2014",SAS,97,OKC,106,
2014,"Mon, May 26, 2014",IND,90,MIA,102,
2014,"Tue, May 27, 2014",SAS,92,OKC,105,
2014,"Wed, May 28, 2014",MIA,90,IND,93,
2014,"Thu, May 29, 2014",OKC,89,SAS,117,
2014,"Fri, May 30, 2014",IND,92,MIA,117,
2014,"Sat, May 31, 2014",SAS,112,OKC,107,OT
2014,"Thu, Jun 5, 2014",MIA,95,SAS,110,
2014,"Sun, Jun 8, 2014",MIA,98,SAS,96,
2014,"Tue, Jun 10, 2014",SAS,111,MIA,92,
2014,"Thu, Jun 12, 2014",SAS,107,MIA,86,
2014,"Sun, Jun 15, 2014",MIA,87,SAS,104,
2015,"Sat, Apr 18, 2015",MIL,91,CHI,103,
2015,"Sat, Apr 18, 2015",NOP,99,GSW,106,
2015,"Sat, Apr 18, 2015",DAL,108,HOU,118,
2015,"Sat, Apr 18, 2015",WAS,93,TOR,86,OT
2015,"Sun, Apr 19, 2015",BRK,92,ATL,99,
2015,"Sun, Apr 19, 2015",BOS,100,CLE,113,
2015,"Sun, Apr 19, 2015",SAS,92,LAC,107,
2015,"Sun, Apr 19, 2015",POR,86,MEM,100,
2015,"Mon, Apr 20, 2015",MIL,82,CHI,91,
2015,"Mon, Apr 20, 2015",NOP,87,GSW,97,
2015,"Tue, Apr 21, 2015",BOS,91,CLE,99,
2015,"Tue, Apr 21, 2015",DAL,99,HOU,111,
2015,"Tue, Apr 21, 2015",WAS,117,TOR,106,
2015,"Wed, Apr 22, 2015",BRK,,ATL,,
2015,"Wed, Apr 22, 2015",SAS,,LAC,,
2015,"Wed, Apr 22, 2015",POR,,MEM,,
2015,"Thu, Apr 23, 2015",CLE,,BOS,,
2015,"Thu, Apr 23, 2015",CHI,,MIL,,
2015,"Thu, Apr 23, 2015",GSW,,NOP,,
2015,"Fri, Apr 24, 2015",HOU,,DAL,,
2015,"Fri, Apr 24, 2015",LAC,,SAS,,
2015,"Fri, Apr 24, 2015",TOR,,WAS,,
2015,"Sat, Apr 25, 2015",ATL,,BRK,,
2015,"Sat, Apr 25, 2015",CHI,,MIL,,
2015,"Sat, Apr 25, 2015",GSW,,NOP,,
2015,"Sat, Apr 25, 2015",MEM,,POR,,
2015,"Sun, Apr 26, 2015",CLE,,BOS,,
2015,"Sun, Apr 26, 2015",HOU,,DAL,,
2015,"Sun, Apr 26, 2015",LAC,,SAS,,
2015,"Sun, Apr 26, 2015",TOR,,WAS,,
2015,"Mon, Apr 27, 2015",ATL,,BRK,,
2015,"Mon, Apr 27, 2015",MIL,,CHI,,
2015,"Mon, Apr 27, 2015",MEM,,POR,,
2015,"Tue, Apr 28, 2015",BOS,,CLE,,
2015,"Tue, Apr 28, 2015",NOP,,GSW,,
2015,"Tue, Apr 28, 2015",DAL,,HOU,,
2015,"Tue, Apr 28, 2015",SAS,,LAC,,
2015,"Wed, Apr 29, 2015",BRK,,ATL,,
2015,"Wed, Apr 29, 2015",POR,,MEM,,
2015,"Wed, Apr 29, 2015",WAS,,TOR,,
2015,"Thu, Apr 30, 2015",CLE,,BOS,,
2015,"Thu, Apr 30, 2015",HOU,,DAL,,
2015,"Thu, Apr 30, 2015",CHI,,MIL,,
2015,"Thu, Apr 30, 2015",LAC,,SAS,,
2015,"Fri, May 1, 2015",ATL,,BRK,,
2015,"Fri, May 1, 2015",GSW,,NOP,,
2015,"Fri, May 1, 2015",MEM,,POR,,
2015,"Fri, May 1, 2015",TOR,,WAS,,
2015,"Sat, May 2, 2015",MIL,,CHI,,
2015,"Sat, May 2, 2015",BOS,,CLE,,
2015,"Sat, May 2, 2015",DAL,,HOU,,
2015,"Sat, May 2, 2015",SAS,,LAC,,
2015,"Sun, May 3, 2015",BRK,,ATL,,
2015,"Sun, May 3, 2015",NOP,,GSW,,
2015,"Sun, May 3, 2015",POR,,MEM,,
2015,"Sun, May 3, 2015",WAS,,TOR,,
