id,season,age,ps
arnotja01,2007,33,8.8
arnotja01,2008,34,7.5
arnotja01,2009,35,5.1
arnotja01,2010,36,3.6
arnotja01,2010,36,2.5
arnotja01,2010,36,1.1
arnotja01,2011,37,4.8
arsende01,2009,29,-0.1
arthufr01,1980,19,-0.2
arthufr01,1981,20,2.1
arthufr01,1982,21,0.1
artyuev01,2005,22,0.9
artyuev01,2008,25,0.9
artyuev01,2009,26,1.6
artyuev01,2009,26,0.8
artyuev01,2009,26,0.8
arundjo01,1949,22,0.1
arvedma01,1997,26,2.6
arvedma01,1998,27,6.1
arvedma01,1999,28,3.3
arvedma01,2000,29,4.5
arvedma01,2001,30,4.4
arvedma01,2002,31,3.7
arvedma01,2003,32,1.8
arvidvi01,2014,21,-0.1
arvidvi01,2015,22,1.2
arvidvi01,2016,23,4.0
ashamar01,1998,20,-0.2
ashamar01,1999,21,0.3
ashamar01,2000,22,-0.2
ashamar01,2001,23,1.3
ashamar01,2002,24,3.6
ashamar01,2003,25,1.7
ashamar01,2005,27,1.5
ashamar01,2006,28,2.1
ashamar01,2007,29,0.5
ashamar01,2008,30,1.7
ashamar01,2009,31,2.4
ashamar01,2010,32,1.0
ashamar01,2011,33,1.0
ashamar01,2012,34,0.2
ashamar01,2013,35,-0.3
ashbeba01,1965,26,0.4
ashbeba01,1970,31,5.5
ashbeba01,1971,32,5.5
ashbeba01,1972,33,3.0
ashbeba01,1973,34,7.4
ashbydo01,1975,20,0.6
ashbydo01,1976,21,2.3
ashbydo01,1977,22,-0.1
ashbydo01,1978,23,0.1
ashbydo01,1978,23,-0.2
ashbydo01,1978,23,0.2
ashbydo01,1979,24,1.5
ashbydo01,1979,24,-0.2
ashbydo01,1979,24,1.7
ashbydo01,1980,25,0.3
ashtobr01,1979,19,0.8
ashtobr01,1980,20,1.0
ashtobr01,1981,21,3.3
ashtobr01,1982,22,1.2
ashtobr01,1983,23,-0.6
ashtobr01,1984,24,4.9
ashtobr01,1984,24,0.4
ashtobr01,1984,24,4.5
ashtobr01,1985,25,4.0
ashtobr01,1986,26,6.3
ashtobr01,1986,26,3.7
ashtobr01,1986,26,2.5
ashtobr01,1987,27,4.1
ashtobr01,1988,28,5.1
ashtobr01,1989,29,3.8
ashtobr01,1990,30,2.1
ashtobr01,1991,31,2.7
ashtobr01,1991,31,-0.1
ashtobr01,1991,31,2.8
ashtobr01,1992,32,1.2
ashtobr01,1992,32,-0.2
ashtobr01,1992,32,1.4
ashtoca01,2011,20,-0.7
ashtoca01,2013,22,0.0
ashtoca01,2014,23,-0.2
ashwofr01,1946,19,0.5
asmunos01,1932,24,1.2
asmunos01,1933,25,-0.3
asmunos01,1934,26,1.2
asmunos01,1934,26,-0.1
asmunos01,1934,26,1.3
asmunos01,1936,28,0.0
asmunos01,1937,29,-0.1
astaska01,1999,24,0.1
astaska01,2000,25,0.1
astlema01,1993,24,0.0
astlema01,1994,25,0.9
astlema01,1995,26,2.9
atanawa01,1944,21,0.6
atchebl01,1992,23,-0.1
atchebl01,1997,28,2.3
atchebl01,1998,29,0.9
atchebl01,1998,29,0.5
atchebl01,1998,29,0.4
atchebl01,1999,30,0.4
atchebl01,2000,31,-0.1
athanan01,2015,21,2.1
athanan01,2016,22,2.5
atkinca01,2011,22,1.7
atkinca01,2012,23,2.5
atkinca01,2013,24,4.6
atkinca01,2014,25,4.5
atkinca01,2015,26,6.2
atkinca01,2016,27,6.6
atkinst01,1968,20,-0.1
atkinst01,1970,22,3.7
atkinst01,1971,23,1.3
atkinst01,1972,24,0.4
atkinst01,1973,25,0.1
atkinst01,1974,26,0.3
atkinst01,1975,27,
attwebo01,1979,20,-0.1
attwebo01,1980,21,0.0
attwero01,1967,32,-0.1
attwero01,1967,32,0.1
attwero01,1967,32,-0.1
aubinno01,1981,21,1.2
aubinno01,1982,22,-0.2
aubinse01,1998,23,0.0
aubinse01,1999,24,0.4
aubinse01,2000,25,1.7
aubinse01,2001,26,0.3
aubinse01,2002,27,-0.1
aubinse01,2003,28,2.1
aubinse01,2005,30,1.3
aubrypi01,1980,20,0.0
aubrypi01,1981,21,0.1
aubrypi01,1982,22,-1.0
aubrypi01,1983,23,-0.3
aubrypi01,1983,23,-0.6
aubrypi01,1983,23,0.3
aubrypi01,1984,24,-0.3
aubucos01,1942,26,0.4
aubucos01,1943,27,0.9
aubucos01,1943,27,-0.3
aubucos01,1943,27,1.2
aucoiad01,1994,21,0.3
aucoiad01,1995,22,3.5
aucoiad01,1996,23,3.6
aucoiad01,1997,24,1.1
aucoiad01,1998,25,7.1
aucoiad01,1999,26,5.1
aucoiad01,2000,27,5.1
aucoiad01,2000,27,3.7
aucoiad01,2000,27,1.4
aucoiad01,2001,28,8.5
aucoiad01,2002,29,6.0
aucoiad01,2003,30,10.3
aucoiad01,2005,32,0.5
aucoiad01,2006,33,1.7
aucoiad01,2007,34,7.3
aucoiad01,2008,35,5.4
aucoiad01,2009,36,6.3
aucoiad01,2010,37,5.2
aucoiad01,2011,38,3.6
aucoiad01,2012,39,0.4
aucoike01,2005,27,-0.1
aucoike01,2006,28,0.1
aucoike01,2007,29,1.1
aucoike01,2008,30,0.8
aucoike01,2009,31,0.4
aucoike01,2010,32,0.0
aucoike01,2011,33,1.3
aucoike01,2012,34,1.1
aucoike01,2013,35,-0.2
audetdo01,1990,21,0.7
audetdo01,1991,22,4.6
audetdo01,1992,23,1.0
audetdo01,1993,24,5.9
audetdo01,1994,25,4.5
audetdo01,1995,26,2.6
audetdo01,1996,27,5.0
audetdo01,1997,28,5.4
audetdo01,1998,29,4.8
audetdo01,1999,30,4.6
audetdo01,1999,30,3.4
audetdo01,1999,30,1.3
audetdo01,2000,31,8.9
audetdo01,2000,31,8.2
audetdo01,2000,31,0.8
audetdo01,2001,32,1.8
audetdo01,2001,32,1.4
audetdo01,2001,32,0.4
audetdo01,2002,33,1.9
audetdo01,2003,34,1.7
audetdo01,2003,34,0.6
audetdo01,2003,34,1.1
audetph01,1998,21,-0.1
audymjo01,2012,22,-0.1
audymjo01,2014,24,0.2
audymjo01,2015,25,1.6
audymjo01,2016,26,3.6
augele01,1980,27,0.3
auguspa01,1993,24,-0.1
auguspa01,1998,29,0.0
aulieke01,2010,21,1.1
aulieke01,2011,22,0.0
aulieke01,2011,22,0.3
aulieke01,2011,22,-0.2
aulieke01,2012,23,1.2
aulieke01,2013,24,-0.1
aulieke01,2014,25,0.3
aulinja01,2002,20,0.3
auriela01,1927,22,4.0
auriela01,1928,23,-0.6
auriela01,1929,24,2.4
auriela01,1930,25,2.8
auriela01,1931,26,2.9
auriela01,1932,27,3.5
auriela01,1933,28,5.4
auriela01,1934,29,5.8
auriela01,1935,30,5.4
auriela01,1936,31,6.8
auriela01,1937,32,1.4
auriela01,1938,33,0.2
auvityo01,2016,27,1.3
averyse01,2001,21,0.2
averyse01,2002,22,1.7
averyse01,2002,22,1.5
averyse01,2002,22,0.3
averyse01,2003,23,2.6
averyse01,2005,25,3.1
averyse01,2006,26,4.2
averyse01,2006,26,1.8
averyse01,2006,26,2.4
averyse01,2007,27,4.0
averyse01,2008,28,2.3
averyse01,2008,28,0.8
averyse01,2008,28,1.5
averyse01,2009,29,3.1
averyse01,2010,30,1.4
averyse01,2011,31,0.6
awreydo01,1963,20,0.6
awreydo01,1964,21,1.4
awreydo01,1965,22,1.7
awreydo01,1966,23,0.3
awreydo01,1967,24,4.0
awreydo01,1968,25,3.7
awreydo01,1969,26,4.7
awreydo01,1970,27,4.9
awreydo01,1971,28,2.6
awreydo01,1972,29,5.2
awreydo01,1973,30,4.5
awreydo01,1974,31,4.1
awreydo01,1974,31,0.7
awreydo01,1974,31,3.3
awreydo01,1975,32,5.0
awreydo01,1976,33,4.3
awreydo01,1977,34,2.8
awreydo01,1978,35,1.0
axelspj01,1997,22,1.1
axelspj01,1998,23,0.2
axelspj01,1999,24,1.6
axelspj01,2000,25,1.0
axelspj01,2001,26,1.5
axelspj01,2002,27,4.0
axelspj01,2003,28,1.1
axelspj01,2005,30,1.8
axelspj01,2006,31,1.7
axelspj01,2007,32,2.7
axelspj01,2008,33,1.4
ayresve01,1930,21,2.8
ayresve01,1931,22,2.0
ayresve01,1932,23,1.8
ayresve01,1933,24,0.7
ayresve01,1934,25,2.0
ayresve01,1935,26,2.1
babanpe01,1947,22,4.0
babanpe01,1948,23,3.8
babanpe01,1949,24,0.3
babanpe01,1950,25,2.8
babanpe01,1951,26,1.8
babanpe01,1952,27,1.1
babanpe01,1952,27,0.8
babanpe01,1952,27,0.3
babchan01,2003,19,0.2
babchan01,2005,21,1.4
babchan01,2005,21,0.6
babchan01,2005,21,0.8
babchan01,2006,22,2.0
babchan01,2008,24,7.9
babchan01,2010,26,7.3
babchan01,2010,26,1.2
babchan01,2010,26,6.1
babchan01,2011,27,2.1
babchan01,2012,28,0.1
babcobo01,1990,22,0.0
babcobo01,1992,24,0.0
babenyu01,2000,23,-0.1
babewa01,1987,19,-0.1
babewa01,1988,20,0.3
babewa01,1990,22,0.1
babinmi01,1975,21,-0.3
babycda01,1980,19,3.0
babycda01,1981,20,8.2
babycda01,1982,21,8.1
babycda01,1983,22,4.8
babycda01,1984,23,5.8
babycda01,1985,24,8.2
babycda01,1985,24,1.9
babycda01,1985,24,6.3
babycda01,1986,25,4.9
babycda01,1987,26,6.7
babycda01,1988,27,6.0
babycda01,1989,28,5.5
babycda01,1990,29,0.6
babycda01,1991,30,5.0
babycda01,1992,31,2.8
babycda01,1993,32,5.0
babycda01,1994,33,1.7
babycda01,1995,34,3.1
babycda01,1996,35,4.2
babycda01,1997,36,1.0
babycda01,1997,36,0.7
babycda01,1997,36,0.3
babycda01,1998,37,1.7
babycda01,1998,37,1.5
babycda01,1998,37,0.2
babycwa01,1978,20,4.9
babycwa01,1979,21,5.6
babycwa01,1980,22,8.7
babycwa01,1981,23,2.6
babycwa01,1982,24,1.6
babycwa01,1983,25,2.0
babycwa01,1984,26,3.5
babycwa01,1985,27,2.6
babycwa01,1985,27,-0.1
babycwa01,1985,27,0.8
babycwa01,1985,27,1.9
babycwa01,1986,28,-0.2
babyjo01,1977,20,1.0
babyjo01,1978,21,0.0
bacaje01,1990,26,0.3
bacaje01,1991,27,0.0
backeda01,2006,22,2.4
backeda01,2007,23,2.6
backeda01,2008,24,6.6
backeda01,2009,25,4.6
backeda01,2010,26,8.8
backeda01,2011,27,7.0
backeda01,2012,28,2.6
backeda01,2013,29,7.6
backeda01,2014,30,7.2
backeda01,2015,31,5.2
backeda01,2016,32,2.4
backlmi01,2008,19,0.0
backlmi01,2009,20,0.9
backlmi01,2010,21,2.4
backlmi01,2011,22,0.2
backlmi01,2012,23,1.6
backlmi01,2013,24,4.4
backlmi01,2014,25,2.7
backlmi01,2015,26,5.5
backlmi01,2016,27,4.1
backmch01,2002,22,-0.2
backmch01,2003,23,4.7
backmch01,2005,25,3.3
backmch01,2006,26,4.7
backmch01,2007,27,3.6
backmch01,2007,27,1.9
backmch01,2007,27,1.7
backmch01,2008,28,2.2
backmmi01,1981,27,0.2
backmmi01,1982,28,0.0
backmmi01,1983,29,-0.2
backope01,1944,25,3.2
backsni02,2007,20,6.8
backsni02,2008,21,9.2
backsni02,2009,22,12.2
backsni02,2010,23,7.5
backsni02,2011,24,5.1
backsni02,2012,25,4.8
backsni02,2013,26,7.2
backsni02,2014,27,8.1
backsni02,2015,28,8.3
backsni02,2016,29,5.4
backsra01,1956,19,-0.1
backsra01,1957,20,0.0
backsra01,1958,21,3.8
backsra01,1959,22,2.1
backsra01,1960,23,2.1
backsra01,1961,24,6.7
backsra01,1962,25,3.4
backsra01,1963,26,1.8
backsra01,1964,27,5.6
backsra01,1965,28,3.9
backsra01,1966,29,3.0
backsra01,1967,30,4.1
backsra01,1968,31,3.1
backsra01,1969,32,3.9
backsra01,1970,33,2.6
backsra01,1970,33,0.1
backsra01,1970,33,2.5
backsra01,1971,34,4.2
backsra01,1972,35,4.5
backsra01,1972,35,3.8
backsra01,1972,35,0.7
backsra01,1973,36,
backsra01,1974,37,
backsra01,1975,38,
backsra01,1975,38,
backsra01,1975,38,
backsra01,1976,39,
baertsv01,2011,19,0.7
baertsv01,2012,20,1.0
baertsv01,2013,21,0.7
baertsv01,2014,22,0.5
baertsv01,2014,22,0.1
baertsv01,2014,22,0.4
baertsv01,2015,23,2.8
baertsv01,2016,24,3.5
bagnadr01,2010,27,-0.1
baileac01,1926,23,6.4
baileac01,1927,24,2.2
baileac01,1928,25,11.1
baileac01,1929,26,5.6
baileac01,1930,27,7.3
baileac01,1931,28,1.2
baileac01,1932,29,2.0
baileac01,1933,30,0.5
bailebo01,1953,22,0.2
bailebo01,1954,23,0.3
bailebo01,1955,24,-0.2
bailebo01,1957,26,0.9
bailebo01,1957,26,0.3
bailebo01,1957,26,0.6
baileca01,2014,23,0.2
baileca01,2016,25,-0.1
bailega01,1968,20,0.7
bailega01,1969,21,1.5
bailega01,1970,22,-0.9
bailega01,1971,23,0.5
bailega01,1972,24,1.6
bailega01,1972,24,0.6
bailega01,1972,24,0.9
bailega01,1973,25,2.1
bailega01,1973,25,1.2
bailega01,1973,25,0.8
bailega01,1974,26,3.2
bailega01,1974,26,2.9
bailega01,1974,26,0.4
bailega01,1975,27,0.9
bailega01,1976,28,2.9
bailega01,1977,29,0.9
bailega01,1978,30,
bailejo01,2008,19,1.0
bailejo01,2009,20,3.7
bailejo01,2010,21,1.6
bailejo01,2011,22,2.7
bailejo01,2012,23,2.6
bailejo01,2013,24,2.7
bailejo01,2014,25,4.3
bailejo01,2015,26,2.5
bailejo01,2016,27,3.0
baileju01,2015,20,-0.2
baileju01,2016,21,0.1
bailere01,1980,24,1.3
bailere01,1981,25,0.0
bailere01,1982,26,-0.1
bailere01,1983,27,0.3
bailljo01,1986,22,-0.3
bailljo01,1987,23,0.0
bailljo01,1988,24,-0.2
bairdke01,1971,20,-0.4
bairdke01,1972,21,
bairdke01,1973,22,
bairdke01,1974,23,
bairdke01,1975,24,
bairdke01,1976,25,
bairdke01,1976,25,
bairdke01,1976,25,
bairdke01,1977,26,
bairdke01,1977,26,
bairdke01,1977,26,
bakerbi01,1980,24,1.1
bakerbi01,1980,24,0.3
bakerbi01,1980,24,0.8
bakerbi01,1981,25,1.5
bakerbi01,1981,25,0.1
bakerbi01,1981,25,1.3
bakerbi01,1982,26,3.3
bakerja01,1989,23,0.0
bakerja01,1990,24,-0.3
bakerja01,1991,25,0.5
bakerja01,1992,26,3.0
bakerja01,1993,27,0.9
bakerja01,1994,28,0.3
bakerja01,1995,29,1.6
bakerja01,1996,30,0.9
bakerja01,1997,31,0.3
bakerja01,1998,32,0.1
bakovpe01,1987,23,0.0
balach01,2001,23,0.1
balasja01,2005,26,1.8
balasja01,2006,27,0.1
baldehe01,1989,37,0.3
baldwdo01,1945,23,0.6
baldwdo01,1946,24,0.2
baldwdo01,1947,25,0.1
balejjo01,2003,21,0.2
balejjo01,2003,21,-0.1
balejjo01,2003,21,0.3
balejjo01,2005,23,0.1
balfoea01,1951,19,-0.1
balfoea01,1953,21,-0.3
balfoea01,1955,23,1.8
balfoea01,1957,25,0.0
balfoea01,1958,26,0.4
balfoea01,1959,27,-0.8
balfoea01,1960,28,-1.0
balfomu01,1956,20,-0.1
balfomu01,1957,21,0.2
balfomu01,1959,23,2.8
balfomu01,1960,24,4.3
balfomu01,1961,25,2.6
balfomu01,1962,26,2.0
balfomu01,1963,27,0.2
balfomu01,1964,28,-0.4
ballake01,2005,23,5.0
ballake01,2006,24,4.2
ballake01,2007,25,5.5
ballake01,2008,26,6.9
ballake01,2009,27,5.1
ballake01,2010,28,2.8
ballake01,2011,29,1.5
ballake01,2012,30,0.6
ballake01,2013,31,1.3
ballake01,2014,32,0.0
ballte01,1967,23,0.0
ballte01,1969,25,5.1
ballte01,1970,26,0.1
ballte01,1971,27,0.0
ballte01,1972,28,
ballte01,1973,29,
ballte01,1974,30,
ballte01,1975,31,
ballte01,1975,31,
ballte01,1975,31,
ballte01,1976,32,
balmoma01,1999,20,0.1
balonda01,1959,21,-0.1
balonda01,1960,22,-0.1
balonda01,1961,23,0.8
balonda01,1962,24,0.8
balonda01,1963,25,4.7
balonda01,1964,26,3.8
balonda01,1965,27,-0.1
balonda01,1966,28,1.3
balonda01,1967,29,4.0
balonda01,1968,30,1.7
balonda01,1969,31,8.7
balonda01,1970,32,6.7
balonda01,1971,33,3.8
balonda01,1971,33,0.8
balonda01,1971,33,3.1
balonda01,1972,34,-1.4
balonda01,1973,35,
baltibr01,1974,22,
baltibr01,1975,23,
baltibr01,1975,23,
baltibr01,1975,23,
baltibr01,1976,24,
baltibr01,1977,25,
baltibr01,1977,25,
baltibr01,1977,25,
baltibr01,1978,26,
baltibr01,1978,26,
baltibr01,1978,26,
baltibr01,1979,27,0.3
baluist01,1959,24,-0.2
banckca01,2012,23,0.0
bancrst01,1992,22,0.0
bancrst01,2001,31,0.0
banduje01,1980,23,0.0
bangda01,2012,25,0.0
banhafr01,1996,21,-0.2
banhafr01,1997,22,1.4
banhafr01,1999,24,0.0
banhafr01,2002,27,-0.1
banksda01,1992,26,0.1
banksda01,1993,27,0.0
bannidr01,1995,21,0.6
bannidr01,1996,22,2.7
bannidr01,1996,22,2.7
bannidr01,1996,22,0.0
bannidr01,1997,23,1.7
bannidr01,1997,23,0.7
bannidr01,1997,23,1.0
bannidr01,1998,24,0.5
bannidr01,2000,26,-0.1
bannidr01,2001,27,0.0
baptini01,2016,21,0.3
barahra01,1990,25,0.4
barahra01,1991,26,0.0
baraniv01,2007,22,0.2
barbaiv01,2016,21,0.0
barbean01,1950,27,0.0
barbebi01,1972,20,5.9
barbebi01,1973,21,7.5
barbebi01,1974,22,7.2
barbebi01,1975,23,12.3
barbebi01,1976,24,4.6
barbebi01,1977,25,7.8
barbebi01,1978,26,7.3
barbebi01,1979,27,7.2
barbebi01,1980,28,6.9
barbebi01,1981,29,6.7
barbebi01,1982,30,4.6
barbebi01,1983,31,3.4
barbedo01,1988,24,1.1
barbedo01,1989,25,2.7
barbedo01,1990,26,-0.4
barbedo01,1990,26,-0.2
barbedo01,1990,26,-0.1
barbedo01,1991,27,-0.1
barbedo01,1991,27,0.1
barbedo01,1991,27,-0.1
barbedo01,1991,27,-0.1
barbema01,2012,22,-0.2
barbema01,2013,23,3.0
barbema01,2014,24,0.9
barbema01,2015,25,1.7
barbema01,2016,26,0.8
barchkr01,2006,26,0.7
barchkr01,2007,27,-0.2
barchkr01,2008,28,0.5
barchkr01,2009,29,-0.2
barchkr01,2010,30,-0.1
barchkr01,2011,31,0.2
barchkr01,2011,31,-0.2
barchkr01,2011,31,0.4
barchkr01,2012,32,-0.1
barchkr01,2013,33,-0.6
barilbi01,1946,19,2.2
barilbi01,1947,20,5.3
barilbi01,1948,21,4.1
barilbi01,1949,22,5.4
barilbi01,1950,23,5.9
barinmi01,2003,19,-0.2
barinmi01,2005,21,-0.1
barkeca01,2005,19,0.0
barkeca01,2006,20,0.7
barkeca01,2007,21,2.9
barkeca01,2008,22,5.2
barkeca01,2009,23,4.3
barkeca01,2009,23,3.1
barkeca01,2009,23,1.2
barkeca01,2010,24,0.9
barkeca01,2011,25,0.9
barkeca01,2012,26,0.2
barkldo01,1957,21,0.1
barkldo01,1959,23,0.2
barkldo01,1962,26,6.1
barkldo01,1963,27,6.4
barkldo01,1964,28,6.3
barkldo01,1965,29,4.2
barkoal01,2013,18,1.9
barkoal01,2014,19,3.6
barkoal01,2015,20,8.4
barkoal01,2016,21,3.3
barlobo01,1969,34,2.4
barlobo01,1970,35,-0.2
barlobo01,1974,39,
barnama01,1992,19,0.1
barnama01,1993,20,-0.3
barnama01,1994,21,-0.3
barnama01,1995,22,2.0
barnama01,1996,23,4.4
barnama01,1997,24,1.5
barnama01,1998,25,1.0
barnama01,1998,25,1.2
barnama01,1998,25,-0.2
barnama01,1999,26,2.2
barnama01,2000,27,0.1
barnama01,2000,27,-0.4
barnama01,2000,27,0.5
barnama01,2001,28,1.3
barnama01,2001,28,-0.6
barnama01,2001,28,1.9
barnama01,2002,29,4.0
barnama01,2003,30,5.1
barnama01,2003,30,3.9
barnama01,2003,30,1.2
barnama01,2005,32,1.2
barnama01,2006,33,0.6
barnebl01,1982,22,0.0
barneno01,1976,23,0.0
barneno01,1979,26,4.4
barneno01,1980,27,1.7
barneno01,1980,27,0.7
barneno01,1980,27,1.0
barneno01,1981,28,1.0
barnery01,2003,24,0.0
barnesc01,2002,23,-0.1
barnesc01,2003,24,1.5
barnesc01,2005,26,-0.1
barnest01,1991,21,0.9
barnest01,1992,22,1.4
barnest01,1993,23,4.3
barnest01,1993,23,0.7
barnest01,1993,23,3.5
barnest01,1994,24,3.0
barnest01,1995,25,3.3
barnest01,1996,26,3.2
barnest01,1996,26,0.5
barnest01,1996,26,2.6
barnest01,1997,27,8.3
barnest01,1998,28,2.9
barnest01,1998,28,2.9
barnest01,1998,28,-0.1
barnest01,1999,29,4.3
barnest01,2000,30,4.1
barnest01,2001,31,5.5
barnest01,2002,32,2.9
barnest01,2002,32,2.3
barnest01,2002,32,0.7
barnest01,2003,33,2.8
barnest01,2005,35,3.1
barnest01,2006,36,2.0
barnest01,2007,37,1.9
baronmu01,1989,22,0.8
baronmu01,1990,23,4.1
baronmu01,1991,24,2.8
baronmu01,1992,25,2.2
baronmu01,1993,26,2.9
baronmu01,1994,27,1.4
baronmu01,1995,28,4.6
baronmu01,1996,29,1.0
baronmu01,1996,29,0.3
baronmu01,1996,29,0.5
baronmu01,1996,29,0.3
baronmu01,1997,30,1.0
baronmu01,1998,31,0.9
baronmu01,1999,32,3.4
baronmu01,2000,33,1.7
baronmu01,2001,34,2.2
baronmu01,2002,35,3.0
baronmu01,2003,36,2.6
baronno01,1983,26,-0.1
baronno01,1985,28,-0.5
barrado01,1992,22,-0.1
barrado01,1993,23,-0.1
barrda01,1981,21,-0.1
barrda01,1982,22,0.0
barrda01,1983,23,-0.2
barrda01,1983,23,-0.2
barrda01,1983,23,-0.1
barrda01,1984,24,1.7
barrda01,1985,25,2.8
barrda01,1986,26,2.1
barrda01,1986,26,0.0
barrda01,1986,26,-0.2
barrda01,1986,26,2.2
barrda01,1987,27,3.2
barrda01,1988,28,4.6
barrda01,1989,29,1.8
barrda01,1990,30,3.2
barrda01,1991,31,1.0
barrda01,1992,32,-0.1
barrda01,1993,33,0.0
barrefr01,1970,21,4.0
barrefr01,1972,23,3.0
barrefr01,1973,24,2.1
barrefr01,1974,25,2.8
barrefr01,1975,26,2.9
barrefr01,1976,27,1.1
barrefr01,1977,28,1.9
barrefr01,1978,29,2.5
barrefr01,1979,30,6.1
barrefr01,1980,31,3.9
barrefr01,1981,32,3.2
barrefr01,1982,33,1.5
barrefr01,1983,34,0.6
barrejo01,1980,22,2.1
barrejo01,1981,23,2.0
barrejo01,1982,24,2.8
barrejo01,1983,25,3.3
barrejo01,1984,26,3.0
barrejo01,1985,27,2.4
barrejo01,1985,27,1.5
barrejo01,1985,27,0.9
barrejo01,1986,28,1.4
barrejo01,1987,29,-0.1
barrido01,1968,22,0.6
barrido01,1970,24,4.3
barrido01,1971,25,3.5
barrido01,1971,25,0.5
barrido01,1971,25,2.9
barrido01,1972,26,
barrido01,1973,27,
barrido01,1974,28,
barrido01,1975,29,
barrido01,1976,30,
barrile01,1989,20,-0.1
barrile01,1992,23,0.3
barrile01,1993,24,-0.1
barrile01,1994,25,-0.2
barrile01,1995,26,-0.2
barrile01,1999,30,2.3
barrile01,1999,30,1.0
barrile01,1999,30,1.3
barrile01,2000,31,1.8
barrity01,2011,20,0.0
barrity01,2012,21,1.3
barrity01,2013,22,7.6
barrity01,2014,23,9.4
barrity01,2015,24,7.2
barrity01,2016,25,2.4
barryed01,1946,27,-0.1
barryma01,1927,22,-0.2
barryma01,1929,24,4.8
barryma01,1930,25,6.3
barryma01,1931,26,6.4
barryma01,1932,27,7.5
barryma01,1933,28,7.0
barryma01,1934,29,5.7
barryma01,1935,30,6.8
barryma01,1936,31,6.1
barryma01,1937,32,2.4
barryma01,1938,33,4.2
barryma01,1939,34,0.6
barryra01,1951,23,-0.2
bartelu01,1998,22,1.6
bartelu01,1999,23,5.1
bartelu01,2000,24,1.0
bartelu01,2001,25,2.1
bartelu01,2002,26,1.8
bartero01,1985,24,0.0
bartero01,1986,25,1.5
bartkma01,2010,22,-0.1
bartkma01,2011,23,-0.2
bartkma01,2012,24,0.4
bartkma01,2013,25,4.3
bartkma01,2014,26,0.7
bartkma01,2015,27,2.9
bartlji01,1954,22,-0.1
bartlji01,1955,23,-0.3
bartlji01,1958,26,0.7
bartlji01,1959,27,0.4
bartlji01,1960,28,1.3
bartlvi01,2012,24,1.5
bartlvi01,2013,25,1.5
bartlvi01,2014,26,1.6
bartlvi01,2015,27,0.3
bartlvi01,2015,27,-0.1
bartlvi01,2015,27,0.4
bartocl01,1929,22,-0.9
bartocl01,1930,23,0.1
bartocl01,1939,32,-0.1
bartomi01,2002,21,0.2
bartomi01,2003,22,0.7
bartomi01,2005,24,0.4
bartope01,2000,27,0.9
bartuos01,2009,23,1.0
bartuos01,2010,24,-0.3
barzama01,2016,19,-0.1
bashkan01,1998,28,-0.2
bashkan01,1999,29,0.0
bashkan01,2000,30,-0.1
bassco01,2007,21,0.4
bassco01,2008,22,-0.2
bassco01,2010,24,0.0
bassco01,2011,25,-0.1
bassco01,2013,27,0.0
bassco01,2015,29,-0.3
bassco01,2016,30,-0.1
bassebo01,1985,20,0.0
bassebo01,1986,21,-0.6
bassebo01,1987,22,0.2
bassebo01,1988,23,0.3
bassebo01,1988,23,0.0
bassebo01,1988,23,0.3
bassebo01,1989,24,0.1
bassebo01,1990,25,2.2
bassebo01,1991,26,1.3
bassebo01,1992,27,0.9
bassebo01,1993,28,0.8
bassebo01,1993,28,-0.6
bassebo01,1993,28,1.4
bassebo01,1994,29,2.5
bassebo01,1995,30,-0.4
bassebo01,1996,31,0.5
bassebo01,1997,32,-0.5
bassebo01,1998,33,-1.0
bassebo01,1999,34,0.0
bastry01,1998,23,0.1
batessh01,1997,22,0.0
batessh01,1998,23,1.2
batessh01,1999,24,0.3
batessh01,2000,25,-0.5
batessh01,2001,26,5.9
batessh01,2002,27,3.1
batessh01,2003,28,2.0
batessh01,2005,30,2.4
batessh01,2006,31,0.7
batessh01,2007,32,-0.1
bathefr01,1974,20,0.6
bathefr01,1975,21,0.3
bathefr01,1977,23,0.0
bathefr01,1978,24,1.5
bathefr01,1979,25,1.6
bathefr01,1980,26,1.4
bathefr01,1981,27,1.6
bathefr01,1982,28,2.6
bathgan01,1952,20,-0.6
bathgan01,1953,21,0.1
bathgan01,1954,22,4.1
bathgan01,1955,23,6.7
bathgan01,1956,24,8.1
bathgan01,1957,25,8.8
bathgan01,1958,26,9.9
bathgan01,1959,27,7.0
bathgan01,1960,28,7.2
bathgan01,1961,29,7.9
bathgan01,1962,30,8.4
bathgan01,1963,31,6.9
bathgan01,1963,31,5.2
bathgan01,1963,31,1.7
bathgan01,1964,32,4.3
bathgan01,1965,33,3.4
bathgan01,1966,34,1.4
bathgan01,1967,35,5.2
bathgan01,1970,38,2.9
bathgan01,1974,42,
bathgfr01,1952,22,-0.1
battaba01,1997,22,0.0
battaba01,1998,23,1.9
battaba01,1999,24,4.3
battaba01,2000,25,1.9
battaba01,2001,26,4.5
battaba01,2002,27,0.3
battaba01,2002,27,0.0
battaba01,2002,27,0.3
battaba01,2003,28,-0.8
battaba01,2003,28,0.0
battaba01,2003,28,-0.8
battaba01,2006,31,2.6
battaba01,2007,32,-0.4
batteje01,1993,23,0.2
batteje01,1994,24,-0.3
batyrru01,1995,20,0.1
bauerbo01,1936,21,0.2
bauerbo01,1937,22,5.4
bauerbo01,1938,23,4.1
