gameIndex,Date,Red,Blue,Win,RRoster,BRoster
9903,2016-01-22,Cougar E-Sport,eXtreme Gamers,blue,AJun • SpeaR • KuKu • Rabi2 • Never,Nexus • Yo • SuwaKo • LBB • SuKi
9902,2016-01-22,eXtreme Gamers,Cougar E-Sport,red,Nexus • Yo • SuwaKo • LBB • SuKi,AJun • SpeaR • KuKu • Rabi2 • Never
9901,2016-01-21,ahq e-Sports Club,Hong Kong Esports,red,Ziv • Mountain • Chawy • AN • Albis,MapleSnow • Dinter • Rokenia • GodKwai • Olleh
9900,2016-01-21,Hong Kong Esports,ahq e-Sports Club,blue,MapleSnow • Dinter • Rokenia • GodKwai • Olleh,Ziv • Mountain • Westdoor • AN • Albis
9899,2016-01-21,Machi E-Sports,Midnight Sun Esports,red,BoBo • Taizan • Apex • Dee • Dreamer,Ninuo • Wulala • M1ssion • Payne • SkuLL
9898,2016-01-21,Midnight Sun Esports,Machi E-Sports,blue,Ninuo • Wulala • M1ssion • Payne • Kaiwing,BoBo • Taizan • Apex • Dee • Dreamer
9897,2016-01-16,Taipei Assassins,Machi E-Sports,red,Morning • REFRA1N • FoFo • BeBe • Jay,BoBo • Taizan • Apex • Dee • Dreamer
9896,2016-01-16,Machi E-Sports,Taipei Assassins,blue,BoBo • Taizan • Apex • Dee • Dreamer,Morning • REFRA1N • FoFo • BeBe • Jay
9895,2016-01-16,eXtreme Gamers,Midnight Sun Esports,red,exciting • Yo • SuwaKo • LBB • SuKi,Julian • Wulala • M1ssion • Payne • SkuLL
9894,2016-01-16,Midnight Sun Esports,eXtreme Gamers,red,Julian • Wulala • M1ssion • Payne • SkuLL,exciting • Yo • SuwaKo • LBB • SuKi
9893,2016-01-15,Machi E-Sports,ahq e-Sports Club,blue,BoBo • Taizan • Apex • Dee • Dreamer,Ziv • Mountain • Westdoor • AN • Albis
9892,2016-01-15,ahq e-Sports Club,Machi E-Sports,red,Ziv • Mountain • Chawy • AN • Albis,BoBo • Taizan • Apex • Dee • Dreamer
9891,2016-01-15,Midnight Sun Esports,Hong Kong Esports,blue,Julian • Wulala • M1ssion • Payne • SkuLL,MapleSnow • Dinter • Chillyz • GodKwai • Olleh
9890,2016-01-15,Hong Kong Esports,Midnight Sun Esports,red,MapleSnow • Dinter • Chillyz • GodKwai • Olleh,Julian • Wulala • M1ssion • Payne • SkuLL
9889,2016-01-14,Hong Kong Esports,Cougar E-Sport,red,MapleSnow • Dinter • Chillyz • GodKwai • Olleh,AJun • SpeaR • KuKu • Rabi2 • Never
9888,2016-01-14,Cougar E-Sport,Hong Kong Esports,blue,AJun • SpeaR • KuKu • Rabi2 • Never,MapleSnow • Dinter • Chillyz • GodKwai • Olleh
9887,2016-01-14,Flash Wolves,ahq e-Sports Club,blue,MMD • Karsa • Maple • Breeze • SwordArT,Ziv • Mountain • Westdoor • AN • Albis
9886,2016-01-14,ahq e-Sports Club,Flash Wolves,red,Ziv • Mountain • Chawy • AN • Albis,MMD • Karsa • Maple • Breeze • SwordArT
9997,2016-08-21,Flash Wolves,J Team,red,MMD • Karsa • Maple • NL • SwordArT,Morning • REFRA1N • FoFo • BeBe • Jay
9996,2016-08-21,J Team,Flash Wolves,blue,Morning • REFRA1N • FoFo • BeBe • Jay,MMD • Karsa • Maple • NL • SwordArT
9995,2016-08-21,Flash Wolves,J Team,red,MMD • Karsa • Maple • NL • SwordArT,Morning • REFRA1N • FoFo • BeBe • Jay
9994,2016-08-18,ahq e-Sports Club,Flash Wolves,blue,Ziv • Mountain • Westdoor • AN • Albis,MMD • Karsa • Maple • NL • SwordArT
9993,2016-08-18,Flash Wolves,ahq e-Sports Club,red,MMD • Karsa • Maple • NL • SwordArT,Ziv • Mountain • Westdoor • AN • Albis
9992,2016-08-18,ahq e-Sports Club,Flash Wolves,blue,Ziv • Mountain • Westdoor • AN • Albis,MMD • Karsa • Maple • NL • SwordArT
9991,2016-08-18,Flash Wolves,ahq e-Sports Club,blue,MMD • Karsa • Maple • NL • SwordArT,Ziv • Mountain • Westdoor • AN • Albis
9990,2016-08-18,ahq e-Sports Club,Flash Wolves,red,Ziv • Mountain • Westdoor • AN • Albis,MMD • Karsa • Maple • NL • SwordArT
9989,2016-08-17,Hong Kong Esports,ahq e-Sports Club,blue,MapleSnow • Dinter • Gear • Raison • Olleh,Ziv • Mountain • Westdoor • AN • Albis
9988,2016-08-17,ahq e-Sports Club,Hong Kong Esports,red,Ziv • Mountain • Westdoor • AN • Albis,MapleSnow • Dinter • Gear • Raison • Olleh
9987,2016-08-17,Hong Kong Esports,ahq e-Sports Club,blue,MapleSnow • Dinter • Gear • Raison • Olleh,Ziv • Mountain • Westdoor • AN • Albis
9997,2016-05-22,Flash Husky,Cougar E-Sport,red,Cyo • betty • Zor • Breeze • Rain,CoolG • Em1ya • KuKu • Bat • Skywalk
9996,2016-05-22,Cougar E-Sport,Flash Husky,blue,CoolG • Em1ya • KuKu • Bat • Skywalk,Cyo • betty • Zor • Breeze • Rain
9995,2016-05-22,Flash Husky,Cougar E-Sport,red,Cyo • betty • Zor • Breeze • Rain,CoolG • Em1ya • KuKu • Bat • Skywalk
9994,2016-05-21,Taipei Berserkers,eXtreme Gamers,blue,Yue • Laba • Fish • Lilv • Koala,Nexus • Yo • SuwaKo • LBB • SuKi
9993,2016-05-21,Taipei Berserkers,eXtreme Gamers,red,Yue • Laba • Fish • Lilv • Koala,Nexus • Yo • SuwaKo • LBB • SuKi
9992,2016-05-21,Taipei Berserkers,eXtreme Gamers,blue,Yue • Laba • Fish • Lilv • Koala,Nexus • Yo • SuwaKo • LBB • SuKi
9991,2016-05-21,Taipei Berserkers,eXtreme Gamers,blue,Yue • Laba • Fish • Lilv • Koala,Nexus • Yo • SuwaKo • LBB • SuKi
9997,2016-08-07,J Team,Hong Kong Esports,red,Morning • REFRA1N • FoFo • BeBe • Jay,XiaoLiang • wind • MarS • Raison • Olleh
9996,2016-08-07,Hong Kong Esports,J Team,red,MapleSnow • wind • MarS • Raison • Olleh,Morning • REFRA1N • FoFo • BeBe • Jay
9995,2016-08-07,Machi E-Sports,Flash Wolves,blue,Vayn3z • Taizan • PaSa • Dee • Dreamer,MMD • Karsa • Maple • NL • SwordArT
9994,2016-08-07,Flash Wolves,Machi E-Sports,red,MMD • Karsa • Maple • NL • SwordArT,BoBo • Taizan • Apex • Dee • Dreamer
9993,2016-08-07,eXtreme Gamers,Team Mist,red,Nexus • Pony • SuwaKo • LBB • SuKi,Rins • Benny • K • Breeze • Rain
9992,2016-08-07,Team Mist,eXtreme Gamers,red,Rins • Benny • K • Breeze • Rain,Nexus • Pony • SuwaKo • LBB • SuKi
9991,2016-08-06,ahq e-Sports Club,Flash Wolves,red,Ziv • Mountain • Westdoor • AN • Albis,MMD • Karsa • Maple • NL • SwordArT
9990,2016-08-06,Flash Wolves,ahq e-Sports Club,red,MMD • Karsa • Maple • NL • SwordArT,Ziv • Mountain • Westdoor • AN • Albis
9989,2016-08-06,Hong Kong Esports,Midnight Sun Esports,red,MapleSnow • wind • MarS • Raison • Olleh,Ninuo • Wulala • M1ssion • CorGi • Kaiwing
9988,2016-08-06,Midnight Sun Esports,Hong Kong Esports,red,Ninuo • Wulala • M1ssion • CorGi • Kaiwing,MapleSnow • wind • MarS • Raison • Olleh
9987,2016-08-06,Machi E-Sports,Team Mist,red,Vayn3z • Taizan • Apex • Dee • Dreamer,Rins • Benny • K • Breeze • Rain
9986,2016-08-06,Team Mist,Machi E-Sports,red,Rins • Benny • K • Breeze • Rain,BoBo • Taizan • PaSa • Dee • Dreamer
9985,2016-08-05,J Team,ahq e-Sports Club,blue,Morning • REFRA1N • FoFo • BeBe • Jay,Ziv • Mountain • Westdoor • AN • Albis
9984,2016-08-05,ahq e-Sports Club,J Team,blue,Ziv • Mountain • Westdoor • AN • Albis,Morning • REFRA1N • FoFo • BeBe • Jay
9983,2016-08-05,Midnight Sun Esports,eXtreme Gamers,blue,Ninuo • Wulala • M1ssion • CorGi • Kaiwing,Nexus • Pony • SuwaKo • LBB • SuKi
9982,2016-08-05,eXtreme Gamers,Midnight Sun Esports,red,Nexus • Pony • SuwaKo • LBB • SuKi,Ninuo • Wulala • M1ssion • CorGi • Kaiwing
9981,2016-07-31,ahq e-Sports Club,Machi E-Sports,red,Ziv • Mountain • Westdoor • AN • Albis,Vayn3z • Taizan • PaSa • Dee • Dreamer
9980,2016-07-31,Machi E-Sports,ahq e-Sports Club,blue,BoBo • Taizan • PaSa • Dee • Dreamer,Ziv • Mountain • Westdoor • AN • Albis
9979,2016-07-31,J Team,Midnight Sun Esports,red,Morning • REFRA1N • FoFo • BeBe • Jay,Ninuo • Wulala • M1ssion • CorGi • Kaiwing
9978,2016-07-31,Midnight Sun Esports,J Team,blue,Ninuo • Wulala • M1ssion • CorGi • Kaiwing,Morning • REFRA1N • FoFo • BeBe • Jay
9977,2016-07-31,eXtreme Gamers,Hong Kong Esports,blue,Nexus • Yo • SuwaKo • LBB • SuKi,MapleSnow • Dinter • Gear • Raison • Olleh
9976,2016-07-31,Hong Kong Esports,eXtreme Gamers,red,MapleSnow • Dinter • Gear • Raison • Olleh,Nexus • Yo • SuwaKo • LBB • SuKi
9975,2016-07-30,eXtreme Gamers,Flash Wolves,blue,Nexus • Yo • SuwaKo • LBB • SuKi,MMD • Karsa • Maple • NL • SwordArT
9974,2016-07-30,Flash Wolves,eXtreme Gamers,red,MMD • Karsa • Maple • NL • SwordArT,Nexus • Yo • SuwaKo • LBB • SuKi
9973,2016-07-30,Hong Kong Esports,Machi E-Sports,red,MapleSnow • Dinter • Gear • Raison • Olleh,Vayn3z • Taizan • PaSa • Dee • Dreamer
9972,2016-07-30,Machi E-Sports,Hong Kong Esports,blue,Vayn3z • Taizan • PaSa • Dee • Dreamer,MapleSnow • Dinter • Gear • Raison • Olleh
9971,2016-07-30,Team Mist,J Team,blue,Rins • Benny • K • Breeze • Rain,Morning • REFRA1N • FoFo • BeBe • Jay
9970,2016-07-30,J Team,Team Mist,red,Morning • REFRA1N • FoFo • BeBe • Jay,Rins • Benny • K • Breeze • Rain
9969,2016-07-29,Team Mist,Flash Wolves,blue,Rins • Benny • K • Breeze • Rain,MMD • Karsa • Maple • NL • SwordArT
9968,2016-07-29,Flash Wolves,Team Mist,red,MMD • Karsa • Maple • NL • SwordArT,Rins • Benny • K • Breeze • Rain
9967,2016-07-29,Midnight Sun Esports,ahq e-Sports Club,red,Ninuo • Wulala • M1ssion • CorGi • Kaiwing,Ziv • Baybay • Westdoor • AN • Albis
9966,2016-07-29,ahq e-Sports Club,Midnight Sun Esports,red,Ziv • Baybay • Westdoor • AN • Albis,Ninuo • Wulala • M1ssion • CorGi • Kaiwing
9965,2016-07-24,ahq e-Sports Club,eXtreme Gamers,red,Ziv • Mountain • Westdoor • AN • Albis,Nexus • Yo • SuwaKo • LBB • SuKi
9964,2016-07-24,eXtreme Gamers,ahq e-Sports Club,blue,Nexus • Yo • SuwaKo • LBB • SuKi,Ziv • Baybay • Westdoor • AN • Albis
9963,2016-07-24,Team Mist,Hong Kong Esports,blue,Rins • Benny • K • Breeze • Rain,MapleSnow • Dinter • Gear • Raison • Olleh
9962,2016-07-24,Hong Kong Esports,Team Mist,blue,MapleSnow • Dinter • Gear • Raison • Olleh,Rins • Benny • K • Breeze • Rain
9961,2016-07-24,Midnight Sun Esports,Machi E-Sports,red,Ninuo • Wulala • M1ssion • CorGi • Kaiwing,BoBo • Taizan • Apex • Dee • Dreamer
9960,2016-07-24,Machi E-Sports,Midnight Sun Esports,red,BoBo • Taizan • Apex • Dee • Dreamer,Ninuo • Wulala • M1ssion • CorGi • Kaiwing
9959,2016-07-23,Flash Wolves,Hong Kong Esports,red,MMD • Karsa • Maple • NL • SwordArT,MapleSnow • Dinter • Gear • Raison • Olleh
9958,2016-07-23,Hong Kong Esports,Flash Wolves,red,MapleSnow • Dinter • Gear • Raison • Olleh,MMD • Karsa • Maple • NL • SwordArT
9957,2016-07-23,ahq e-Sports Club,Team Mist,red,Ziv • Mountain • Westdoor • AN • Albis,Rins • Benny • K • Breeze • Rain
9956,2016-07-23,Team Mist,ahq e-Sports Club,blue,Rins • Benny • K • Breeze • Rain,Ziv • Baybay • Westdoor • AN • Albis
9955,2016-07-23,eXtreme Gamers,J Team,blue,Nexus • Yo • SuwaKo • LBB • SuKi,Morning • REFRA1N • FoFo • BeBe • Jay
9954,2016-07-23,J Team,eXtreme Gamers,red,Morning • REFRA1N • FoFo • BeBe • Jay,Nexus • Yo • SuwaKo • LBB • SuKi
9953,2016-07-22,Flash Wolves,Midnight Sun Esports,red,MMD • Karsa • Maple • NL • SwordArT,Ninuo • Wulala • M1ssion • CorGi • Kaiwing
