series,boxLink
1964-nba-eastern-division-semifinals-76ers-vs-royals.html,196403250CIN.html
1964-nba-eastern-division-semifinals-76ers-vs-royals.html,196403280PHI.html
1964-nba-eastern-division-semifinals-76ers-vs-royals.html,196403290CIN.html
1964-nba-finals-warriors-vs-celtics.html,196404180BOS.html
1964-nba-finals-warriors-vs-celtics.html,196404200BOS.html
1964-nba-finals-warriors-vs-celtics.html,196404220SFW.html
1964-nba-finals-warriors-vs-celtics.html,196404240SFW.html
1964-nba-finals-warriors-vs-celtics.html,196404260BOS.html
1964-nba-western-division-finals-hawks-vs-warriors.html,196404010SFW.html
1964-nba-western-division-finals-hawks-vs-warriors.html,196404030SFW.html
1964-nba-western-division-finals-hawks-vs-warriors.html,196404050STL.html
1964-nba-western-division-finals-hawks-vs-warriors.html,196404080STL.html
1964-nba-western-division-finals-hawks-vs-warriors.html,196404100SFW.html
1964-nba-western-division-finals-hawks-vs-warriors.html,196404120STL.html
1964-nba-western-division-finals-hawks-vs-warriors.html,196404160SFW.html
1964-nba-western-division-semifinals-lakers-vs-hawks.html,196403210STL.html
1964-nba-western-division-semifinals-lakers-vs-hawks.html,196403220STL.html
1964-nba-western-division-semifinals-lakers-vs-hawks.html,196403250LAL.html
1964-nba-western-division-semifinals-lakers-vs-hawks.html,196403280LAL.html
1964-nba-western-division-semifinals-lakers-vs-hawks.html,196403300STL.html
1965-nba-eastern-division-finals-76ers-vs-celtics.html,196504040BOS.html
1965-nba-eastern-division-finals-76ers-vs-celtics.html,196504060PHI.html
1965-nba-eastern-division-finals-76ers-vs-celtics.html,196504080BOS.html
1965-nba-eastern-division-finals-76ers-vs-celtics.html,196504090PHI.html
1965-nba-eastern-division-finals-76ers-vs-celtics.html,196504110BOS.html
1965-nba-eastern-division-finals-76ers-vs-celtics.html,196504130PHI.html
1965-nba-eastern-division-finals-76ers-vs-celtics.html,196504150BOS.html
1965-nba-eastern-division-semifinals-76ers-vs-royals.html,196503240CIN.html
1965-nba-eastern-division-semifinals-76ers-vs-royals.html,196503260PHI.html
1965-nba-eastern-division-semifinals-76ers-vs-royals.html,196503280CIN.html
1965-nba-eastern-division-semifinals-76ers-vs-royals.html,196503310PHI.html
1965-nba-finals-lakers-vs-celtics.html,196504180BOS.html
1965-nba-finals-lakers-vs-celtics.html,196504190BOS.html
1965-nba-finals-lakers-vs-celtics.html,196504210LAL.html
1965-nba-finals-lakers-vs-celtics.html,196504230LAL.html
1965-nba-finals-lakers-vs-celtics.html,196504250BOS.html
1965-nba-western-division-finals-bullets-vs-lakers.html,196504030LAL.html
1965-nba-western-division-finals-bullets-vs-lakers.html,196504050LAL.html
1965-nba-western-division-finals-bullets-vs-lakers.html,196504070BAL.html
1965-nba-western-division-finals-bullets-vs-lakers.html,196504090BAL.html
1965-nba-western-division-finals-bullets-vs-lakers.html,196504110LAL.html
1965-nba-western-division-finals-bullets-vs-lakers.html,196504130BAL.html
1965-nba-western-division-semifinals-bullets-vs-hawks.html,196503240STL.html
1965-nba-western-division-semifinals-bullets-vs-hawks.html,196503260STL.html
1965-nba-western-division-semifinals-bullets-vs-hawks.html,196503270BAL.html
1965-nba-western-division-semifinals-bullets-vs-hawks.html,196503300BAL.html
1966-nba-eastern-division-finals-celtics-vs-76ers.html,196604030PHI.html
1966-nba-eastern-division-finals-celtics-vs-76ers.html,196604060BOS.html
1966-nba-eastern-division-finals-celtics-vs-76ers.html,196604070PHI.html
1966-nba-eastern-division-finals-celtics-vs-76ers.html,196604100BOS.html
1966-nba-eastern-division-finals-celtics-vs-76ers.html,196604120PHI.html
1966-nba-eastern-division-semifinals-royals-vs-celtics.html,196603230BOS.html
1966-nba-eastern-division-semifinals-royals-vs-celtics.html,196603260CIN.html
1966-nba-eastern-division-semifinals-royals-vs-celtics.html,196603270BOS.html
1966-nba-eastern-division-semifinals-royals-vs-celtics.html,196603300CIN.html
1966-nba-eastern-division-semifinals-royals-vs-celtics.html,196604010BOS.html
1966-nba-finals-lakers-vs-celtics.html,196604170BOS.html
1966-nba-finals-lakers-vs-celtics.html,196604190BOS.html
1966-nba-finals-lakers-vs-celtics.html,196604200LAL.html
1966-nba-finals-lakers-vs-celtics.html,196604220LAL.html
1966-nba-finals-lakers-vs-celtics.html,196604240BOS.html
1966-nba-finals-lakers-vs-celtics.html,196604260LAL.html
1966-nba-finals-lakers-vs-celtics.html,196604280BOS.html
1966-nba-western-division-finals-hawks-vs-lakers.html,196604010LAL.html
1966-nba-western-division-finals-hawks-vs-lakers.html,196604030LAL.html
1966-nba-western-division-finals-hawks-vs-lakers.html,196604060STL.html
1966-nba-western-division-finals-hawks-vs-lakers.html,196604090STL.html
1966-nba-western-division-finals-hawks-vs-lakers.html,196604100LAL.html
1966-nba-western-division-finals-hawks-vs-lakers.html,196604130STL.html
1966-nba-western-division-finals-hawks-vs-lakers.html,196604150LAL.html
1966-nba-western-division-semifinals-hawks-vs-bullets.html,196603240BAL.html
1966-nba-western-division-semifinals-hawks-vs-bullets.html,196603270BAL.html
1966-nba-western-division-semifinals-hawks-vs-bullets.html,196603300STL.html
1967-nba-eastern-division-finals-celtics-vs-76ers.html,196703310PHI.html
1967-nba-eastern-division-finals-celtics-vs-76ers.html,196704020BOS.html
1967-nba-eastern-division-finals-celtics-vs-76ers.html,196704050PHI.html
1967-nba-eastern-division-finals-celtics-vs-76ers.html,196704090BOS.html
1967-nba-eastern-division-finals-celtics-vs-76ers.html,196704110PHI.html
1967-nba-eastern-division-semifinals-knicks-vs-celtics.html,196703210BOS.html
1967-nba-eastern-division-semifinals-knicks-vs-celtics.html,196703250NYK.html
1967-nba-eastern-division-semifinals-knicks-vs-celtics.html,196703260BOS.html
1967-nba-eastern-division-semifinals-knicks-vs-celtics.html,196703280NYK.html
1967-nba-eastern-division-semifinals-royals-vs-76ers.html,196703210PHI.html
1967-nba-eastern-division-semifinals-royals-vs-76ers.html,196703220CIN.html
1967-nba-eastern-division-semifinals-royals-vs-76ers.html,196703240PHI.html
1967-nba-eastern-division-semifinals-royals-vs-76ers.html,196703250CIN.html
1967-nba-finals-warriors-vs-76ers.html,196704140PHI.html
1967-nba-finals-warriors-vs-76ers.html,196704160PHI.html
1967-nba-finals-warriors-vs-76ers.html,196704180SFW.html
1967-nba-finals-warriors-vs-76ers.html,196704200SFW.html
1967-nba-finals-warriors-vs-76ers.html,196704230PHI.html
1967-nba-finals-warriors-vs-76ers.html,196704240SFW.html
1967-nba-western-division-finals-hawks-vs-warriors.html,196703300SFW.html
1967-nba-western-division-finals-hawks-vs-warriors.html,196704010SFW.html
1967-nba-western-division-finals-hawks-vs-warriors.html,196704050STL.html
1967-nba-western-division-finals-hawks-vs-warriors.html,196704080STL.html
1967-nba-western-division-finals-hawks-vs-warriors.html,196704100SFW.html
1967-nba-western-division-finals-hawks-vs-warriors.html,196704120STL.html
1967-nba-western-division-semifinals-bulls-vs-hawks.html,196703210STL.html
1967-nba-western-division-semifinals-bulls-vs-hawks.html,196703230CHI.html
1967-nba-western-division-semifinals-bulls-vs-hawks.html,196703250STL.html
1967-nba-western-division-semifinals-lakers-vs-warriors.html,196703210SFW.html
1967-nba-western-division-semifinals-lakers-vs-warriors.html,196703230LAL.html
1967-nba-western-division-semifinals-lakers-vs-warriors.html,196703260SFW.html
1968-aba-eastern-division-finals-muskies-vs-pipers.html,196804040PTP.html
1968-aba-eastern-division-finals-muskies-vs-pipers.html,196804060PTP.html
1968-aba-eastern-division-finals-muskies-vs-pipers.html,196804100MNM.html
1968-aba-eastern-division-finals-muskies-vs-pipers.html,196804130MNM.html
1968-aba-eastern-division-finals-muskies-vs-pipers.html,196804140PTP.html
1968-aba-eastern-division-semifinals-colonels-vs-muskies.html,196803240MNM.html
1968-aba-eastern-division-semifinals-colonels-vs-muskies.html,196803260MNM.html
1968-aba-eastern-division-semifinals-colonels-vs-muskies.html,196803270KEN.html
1968-aba-eastern-division-semifinals-colonels-vs-muskies.html,196803290KEN.html
1968-aba-eastern-division-semifinals-colonels-vs-muskies.html,196803300MNM.html
1968-aba-eastern-division-semifinals-pacers-vs-pipers.html,196803250PTP.html
1968-aba-eastern-division-semifinals-pacers-vs-pipers.html,196803260PTP.html
1968-aba-eastern-division-semifinals-pacers-vs-pipers.html,196803270INA.html
1968-aba-finals-buccaneers-vs-pipers.html,196804180PTP.html
1968-aba-finals-buccaneers-vs-pipers.html,196804200PTP.html
1968-aba-finals-buccaneers-vs-pipers.html,196804240NOB.html
1968-aba-finals-buccaneers-vs-pipers.html,196804250NOB.html
1968-aba-finals-buccaneers-vs-pipers.html,196804270PTP.html
1968-aba-finals-buccaneers-vs-pipers.html,196805010NOB.html
1968-aba-finals-buccaneers-vs-pipers.html,196805040PTP.html
1968-aba-western-division-finals-chaparrals-vs-buccaneers.html,196804050NOB.html
1968-aba-western-division-finals-chaparrals-vs-buccaneers.html,196804090NOB.html
1968-aba-western-division-finals-chaparrals-vs-buccaneers.html,196804100DLC.html
1968-aba-western-division-finals-chaparrals-vs-buccaneers.html,196804110DLC.html
1968-aba-western-division-finals-chaparrals-vs-buccaneers.html,196804130NOB.html
1968-aba-western-division-semifinals-mavericks-vs-chaparrals.html,196803230DLC.html
1968-aba-western-division-semifinals-mavericks-vs-chaparrals.html,196803250DLC.html
1968-aba-western-division-semifinals-mavericks-vs-chaparrals.html,196803260HSM.html
1968-aba-western-division-semifinals-rockets-vs-buccaneers.html,196803260NOB.html
1968-aba-western-division-semifinals-rockets-vs-buccaneers.html,196803270NOB.html
1968-aba-western-division-semifinals-rockets-vs-buccaneers.html,196803300DNR.html
1968-aba-western-division-semifinals-rockets-vs-buccaneers.html,196803310DNR.html
1968-aba-western-division-semifinals-rockets-vs-buccaneers.html,196804030NOB.html
1968-nba-eastern-division-finals-celtics-vs-76ers.html,196804050PHI.html
1968-nba-eastern-division-finals-celtics-vs-76ers.html,196804100BOS.html
1968-nba-eastern-division-finals-celtics-vs-76ers.html,196804110PHI.html
1968-nba-eastern-division-finals-celtics-vs-76ers.html,196804140BOS.html
1968-nba-eastern-division-finals-celtics-vs-76ers.html,196804150PHI.html
1968-nba-eastern-division-finals-celtics-vs-76ers.html,196804170BOS.html
1968-nba-eastern-division-finals-celtics-vs-76ers.html,196804190PHI.html
1968-nba-eastern-division-semifinals-knicks-vs-76ers.html,196803220PHI.html
1968-nba-eastern-division-semifinals-knicks-vs-76ers.html,196803230NYK.html
1968-nba-eastern-division-semifinals-knicks-vs-76ers.html,196803270PHI.html
1968-nba-eastern-division-semifinals-knicks-vs-76ers.html,196803300NYK.html
1968-nba-eastern-division-semifinals-knicks-vs-76ers.html,196803310PHI.html
1968-nba-eastern-division-semifinals-knicks-vs-76ers.html,196804010NYK.html
1968-nba-eastern-division-semifinals-pistons-vs-celtics.html,196803240BOS.html
1968-nba-eastern-division-semifinals-pistons-vs-celtics.html,196803250DET.html
1968-nba-eastern-division-semifinals-pistons-vs-celtics.html,196803270BOS.html
1968-nba-eastern-division-semifinals-pistons-vs-celtics.html,196803280DET.html
1968-nba-eastern-division-semifinals-pistons-vs-celtics.html,196803310BOS.html
1968-nba-eastern-division-semifinals-pistons-vs-celtics.html,196804010DET.html
1968-nba-finals-lakers-vs-celtics.html,196804210BOS.html
1968-nba-finals-lakers-vs-celtics.html,196804240BOS.html
1968-nba-finals-lakers-vs-celtics.html,196804260LAL.html
1968-nba-finals-lakers-vs-celtics.html,196804280LAL.html
1968-nba-finals-lakers-vs-celtics.html,196804300BOS.html
1968-nba-finals-lakers-vs-celtics.html,196805020LAL.html
1968-nba-western-division-finals-warriors-vs-lakers.html,196804050LAL.html
1968-nba-western-division-finals-warriors-vs-lakers.html,196804100LAL.html
1968-nba-western-division-finals-warriors-vs-lakers.html,196804110SFW.html
1968-nba-western-division-finals-warriors-vs-lakers.html,196804130SFW.html
1968-nba-western-division-semifinals-bulls-vs-lakers.html,196803240LAL.html
1968-nba-western-division-semifinals-bulls-vs-lakers.html,196803250LAL.html
1968-nba-western-division-semifinals-bulls-vs-lakers.html,196803270CHI.html
1968-nba-western-division-semifinals-bulls-vs-lakers.html,196803290CHI.html
1968-nba-western-division-semifinals-bulls-vs-lakers.html,196803310LAL.html
1968-nba-western-division-semifinals-warriors-vs-hawks.html,196803220STL.html
1968-nba-western-division-semifinals-warriors-vs-hawks.html,196803230STL.html
1968-nba-western-division-semifinals-warriors-vs-hawks.html,196803260SFW.html
1968-nba-western-division-semifinals-warriors-vs-hawks.html,196803290SFW.html
1968-nba-western-division-semifinals-warriors-vs-hawks.html,196803310STL.html
1968-nba-western-division-semifinals-warriors-vs-hawks.html,196804020SFW.html
1969-aba-eastern-division-finals-floridians-vs-pacers.html,196904200INA.html
1969-aba-eastern-division-finals-floridians-vs-pacers.html,196904220INA.html
1969-aba-eastern-division-finals-floridians-vs-pacers.html,196904230MMF.html
1969-aba-eastern-division-finals-floridians-vs-pacers.html,196904250MMF.html
1969-aba-eastern-division-finals-floridians-vs-pacers.html,196904260INA.html
1969-aba-eastern-division-semifinals-colonels-vs-pacers.html,196904080INA.html
1969-aba-eastern-division-semifinals-colonels-vs-pacers.html,196904090INA.html
1969-aba-eastern-division-semifinals-colonels-vs-pacers.html,196904100KEN.html
1969-aba-eastern-division-semifinals-colonels-vs-pacers.html,196904130KEN.html
1969-aba-eastern-division-semifinals-colonels-vs-pacers.html,196904140INA.html
1969-aba-eastern-division-semifinals-colonels-vs-pacers.html,196904150KEN.html
1969-aba-eastern-division-semifinals-colonels-vs-pacers.html,196904170INA.html
1969-aba-eastern-division-semifinals-pipers-vs-floridians.html,196904070MMF.html
1969-aba-eastern-division-semifinals-pipers-vs-floridians.html,196904090MMF.html
1969-aba-eastern-division-semifinals-pipers-vs-floridians.html,196904100MNP.html
1969-aba-eastern-division-semifinals-pipers-vs-floridians.html,196904120MNP.html
1969-aba-eastern-division-semifinals-pipers-vs-floridians.html,196904130MMF.html
1969-aba-eastern-division-semifinals-pipers-vs-floridians.html,196904150MNP.html
1969-aba-eastern-division-semifinals-pipers-vs-floridians.html,196904190MMF.html
1969-aba-finals-pacers-vs-oaks.html,196904300OAK.html
1969-aba-finals-pacers-vs-oaks.html,196905020OAK.html
1969-aba-finals-pacers-vs-oaks.html,196905030INA.html
1969-aba-finals-pacers-vs-oaks.html,196905050INA.html
1969-aba-finals-pacers-vs-oaks.html,196905070OAK.html
1969-aba-western-division-finals-buccaneers-vs-oaks.html,196904190OAK.html
1969-aba-western-division-finals-buccaneers-vs-oaks.html,196904210OAK.html
1969-aba-western-division-finals-buccaneers-vs-oaks.html,196904230NOB.html
1969-aba-western-division-finals-buccaneers-vs-oaks.html,196904250NOB.html
1969-aba-western-division-semifinals-chaparrals-vs-buccaneers.html,196904050NOB.html
1969-aba-western-division-semifinals-chaparrals-vs-buccaneers.html,196904070NOB.html
1969-aba-western-division-semifinals-chaparrals-vs-buccaneers.html,196904100DLC.html
1969-aba-western-division-semifinals-chaparrals-vs-buccaneers.html,196904120DLC.html
1969-aba-western-division-semifinals-chaparrals-vs-buccaneers.html,196904140NOB.html
1969-aba-western-division-semifinals-chaparrals-vs-buccaneers.html,196904150DLC.html
1969-aba-western-division-semifinals-chaparrals-vs-buccaneers.html,196904170NOB.html
1969-aba-western-division-semifinals-rockets-vs-oaks.html,196904050OAK.html
1969-aba-western-division-semifinals-rockets-vs-oaks.html,196904060OAK.html
1969-aba-western-division-semifinals-rockets-vs-oaks.html,196904080DNR.html
1969-aba-western-division-semifinals-rockets-vs-oaks.html,196904100DNR.html
1969-aba-western-division-semifinals-rockets-vs-oaks.html,196904120OAK.html
1969-aba-western-division-semifinals-rockets-vs-oaks.html,196904130DNR.html
1969-aba-western-division-semifinals-rockets-vs-oaks.html,196904160OAK.html
1969-nba-eastern-division-finals-celtics-vs-knicks.html,196904060NYK.html
1969-nba-eastern-division-finals-celtics-vs-knicks.html,196904090BOS.html
1969-nba-eastern-division-finals-celtics-vs-knicks.html,196904100NYK.html
1969-nba-eastern-division-finals-celtics-vs-knicks.html,196904130BOS.html
1969-nba-eastern-division-finals-celtics-vs-knicks.html,196904140NYK.html
1969-nba-eastern-division-finals-celtics-vs-knicks.html,196904180BOS.html
1969-nba-eastern-division-semifinals-celtics-vs-76ers.html,196903260PHI.html
1969-nba-eastern-division-semifinals-celtics-vs-76ers.html,196903280BOS.html
1969-nba-eastern-division-semifinals-celtics-vs-76ers.html,196903300PHI.html
